# dataset: GeoCSV 2.0
# delimiter: ,
# SID: BK_CMB_00_BHZ
# sample_count: 26400
# sample_rate_hz: 40
# start_time: 2020-07-22T06:17:56.019538Z
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2020-07-22T06:17:56.019538Z, -2160
2020-07-22T06:17:56.044538Z, -2210
2020-07-22T06:17:56.069538Z, -2244
2020-07-22T06:17:56.094538Z, -2267
2020-07-22T06:17:56.119538Z, -2258
2020-07-22T06:17:56.144538Z, -2203
2020-07-22T06:17:56.169538Z, -2314
2020-07-22T06:17:56.194538Z, -2325
2020-07-22T06:17:56.219538Z, -2180
2020-07-22T06:17:56.244538Z, -2200
2020-07-22T06:17:56.269538Z, -2183
2020-07-22T06:17:56.294538Z, -2195
2020-07-22T06:17:56.319538Z, -2219
2020-07-22T06:17:56.344538Z, -2148
2020-07-22T06:17:56.369538Z, -2242
2020-07-22T06:17:56.394538Z, -2313
2020-07-22T06:17:56.419538Z, -2350
2020-07-22T06:17:56.444538Z, -2353
2020-07-22T06:17:56.469538Z, -2285
2020-07-22T06:17:56.494538Z, -2279
2020-07-22T06:17:56.519538Z, -2270
2020-07-22T06:17:56.544538Z, -2272
2020-07-22T06:17:56.569538Z, -2246
2020-07-22T06:17:56.594538Z, -2250
2020-07-22T06:17:56.619538Z, -2294
2020-07-22T06:17:56.644538Z, -2325
2020-07-22T06:17:56.669538Z, -2358
2020-07-22T06:17:56.694538Z, -2407
2020-07-22T06:17:56.719538Z, -2448
2020-07-22T06:17:56.744538Z, -2428
2020-07-22T06:17:56.769538Z, -2428
2020-07-22T06:17:56.794538Z, -2399
2020-07-22T06:17:56.819538Z, -2400
2020-07-22T06:17:56.844538Z, -2454
2020-07-22T06:17:56.869538Z, -2427
2020-07-22T06:17:56.894538Z, -2426
2020-07-22T06:17:56.919538Z, -2446
2020-07-22T06:17:56.944538Z, -2514
2020-07-22T06:17:56.969538Z, -2591
2020-07-22T06:17:56.994538Z, -2533
2020-07-22T06:17:57.019538Z, -2621
2020-07-22T06:17:57.044538Z, -2689
2020-07-22T06:17:57.069538Z, -2597
2020-07-22T06:17:57.094538Z, -2671
2020-07-22T06:17:57.119538Z, -2653
2020-07-22T06:17:57.144538Z, -2578
2020-07-22T06:17:57.169538Z, -2656
2020-07-22T06:17:57.194538Z, -2623
2020-07-22T06:17:57.219538Z, -2606
2020-07-22T06:17:57.244538Z, -2668
2020-07-22T06:17:57.269538Z, -2691
2020-07-22T06:17:57.294538Z, -2796
2020-07-22T06:17:57.319538Z, -2837
2020-07-22T06:17:57.344538Z, -2818
2020-07-22T06:17:57.369538Z, -2877
2020-07-22T06:17:57.394538Z, -2876
2020-07-22T06:17:57.419538Z, -2826
2020-07-22T06:17:57.444538Z, -2810
2020-07-22T06:17:57.469538Z, -2823
2020-07-22T06:17:57.494538Z, -2823
2020-07-22T06:17:57.519538Z, -2803
2020-07-22T06:17:57.544538Z, -2848
2020-07-22T06:17:57.569538Z, -2928
2020-07-22T06:17:57.594538Z, -2920
2020-07-22T06:17:57.619538Z, -2965
2020-07-22T06:17:57.644538Z, -3009
2020-07-22T06:17:57.669538Z, -2950
2020-07-22T06:17:57.694538Z, -2963
2020-07-22T06:17:57.719538Z, -2931
2020-07-22T06:17:57.744538Z, -2860
2020-07-22T06:17:57.769538Z, -2803
2020-07-22T06:17:57.794538Z, -2817
2020-07-22T06:17:57.819538Z, -2892
2020-07-22T06:17:57.844538Z, -2870
2020-07-22T06:17:57.869538Z, -2924
2020-07-22T06:17:57.894538Z, -2968
2020-07-22T06:17:57.919538Z, -2955
2020-07-22T06:17:57.944538Z, -2966
2020-07-22T06:17:57.969538Z, -2908
2020-07-22T06:17:57.994538Z, -2848
2020-07-22T06:17:58.019538Z, -2842
2020-07-22T06:17:58.044538Z, -2876
2020-07-22T06:17:58.069538Z, -2812
2020-07-22T06:17:58.094538Z, -2778
2020-07-22T06:17:58.119538Z, -2852
2020-07-22T06:17:58.144538Z, -2826
2020-07-22T06:17:58.169538Z, -2809
2020-07-22T06:17:58.194538Z, -2825
2020-07-22T06:17:58.219538Z, -2767
2020-07-22T06:17:58.244538Z, -2768
2020-07-22T06:17:58.269538Z, -2759
2020-07-22T06:17:58.294538Z, -2680
2020-07-22T06:17:58.319538Z, -2678
2020-07-22T06:17:58.344538Z, -2649
2020-07-22T06:17:58.369538Z, -2643
2020-07-22T06:17:58.394538Z, -2611
2020-07-22T06:17:58.419538Z, -2546
2020-07-22T06:17:58.444538Z, -2647
2020-07-22T06:17:58.469538Z, -2628
2020-07-22T06:17:58.494538Z, -2593
2020-07-22T06:17:58.519538Z, -2608
2020-07-22T06:17:58.544538Z, -2538
2020-07-22T06:17:58.569538Z, -2574
2020-07-22T06:17:58.594538Z, -2542
2020-07-22T06:17:58.619538Z, -2467
2020-07-22T06:17:58.644538Z, -2456
2020-07-22T06:17:58.669538Z, -2420
2020-07-22T06:17:58.694538Z, -2373
2020-07-22T06:17:58.719538Z, -2362
2020-07-22T06:17:58.744538Z, -2382
2020-07-22T06:17:58.769538Z, -2347
2020-07-22T06:17:58.794538Z, -2359
2020-07-22T06:17:58.819538Z, -2367
2020-07-22T06:17:58.844538Z, -2321
2020-07-22T06:17:58.869538Z, -2326
2020-07-22T06:17:58.894538Z, -2342
2020-07-22T06:17:58.919538Z, -2328
2020-07-22T06:17:58.944538Z, -2221
2020-07-22T06:17:58.969538Z, -2169
2020-07-22T06:17:58.994538Z, -2206
2020-07-22T06:17:59.019538Z, -2144
2020-07-22T06:17:59.044538Z, -2092
2020-07-22T06:17:59.069538Z, -2101
2020-07-22T06:17:59.094538Z, -2149
2020-07-22T06:17:59.119538Z, -2186
2020-07-22T06:17:59.144538Z, -2101
2020-07-22T06:17:59.169538Z, -2076
2020-07-22T06:17:59.194538Z, -2098
2020-07-22T06:17:59.219538Z, -2069
2020-07-22T06:17:59.244538Z, -2041
2020-07-22T06:17:59.269538Z, -2003
2020-07-22T06:17:59.294538Z, -1996
2020-07-22T06:17:59.319538Z, -1953
2020-07-22T06:17:59.344538Z, -1950
2020-07-22T06:17:59.369538Z, -1969
2020-07-22T06:17:59.394538Z, -1940
2020-07-22T06:17:59.419538Z, -2006
2020-07-22T06:17:59.444538Z, -2029
2020-07-22T06:17:59.469538Z, -1978
2020-07-22T06:17:59.494538Z, -1977
2020-07-22T06:17:59.519538Z, -1973
2020-07-22T06:17:59.544538Z, -1915
2020-07-22T06:17:59.569538Z, -1861
2020-07-22T06:17:59.594538Z, -1830
2020-07-22T06:17:59.619538Z, -1807
2020-07-22T06:17:59.644538Z, -1839
2020-07-22T06:17:59.669538Z, -1820
2020-07-22T06:17:59.694538Z, -1838
2020-07-22T06:17:59.719538Z, -1906
2020-07-22T06:17:59.744538Z, -1905
2020-07-22T06:17:59.769538Z, -1955
2020-07-22T06:17:59.794538Z, -1908
2020-07-22T06:17:59.819538Z, -1836
2020-07-22T06:17:59.844538Z, -1833
2020-07-22T06:17:59.869538Z, -1820
2020-07-22T06:17:59.894538Z, -1859
2020-07-22T06:17:59.919538Z, -1756
2020-07-22T06:17:59.944538Z, -1708
2020-07-22T06:17:59.969538Z, -1826
2020-07-22T06:17:59.994538Z, -1802
2020-07-22T06:18:00.019538Z, -1799
2020-07-22T06:18:00.044538Z, -1872
2020-07-22T06:18:00.069538Z, -1879
2020-07-22T06:18:00.094538Z, -1875
2020-07-22T06:18:00.119538Z, -1856
2020-07-22T06:18:00.144538Z, -1815
2020-07-22T06:18:00.169538Z, -1811
2020-07-22T06:18:00.194538Z, -1834
2020-07-22T06:18:00.219538Z, -1805
2020-07-22T06:18:00.244538Z, -1786
2020-07-22T06:18:00.269538Z, -1808
2020-07-22T06:18:00.294538Z, -1849
2020-07-22T06:18:00.319538Z, -1851
2020-07-22T06:18:00.344538Z, -1801
2020-07-22T06:18:00.369538Z, -1857
2020-07-22T06:18:00.394538Z, -1847
2020-07-22T06:18:00.419538Z, -1779
2020-07-22T06:18:00.444538Z, -1857
2020-07-22T06:18:00.469538Z, -1790
2020-07-22T06:18:00.494538Z, -1762
2020-07-22T06:18:00.519538Z, -1843
2020-07-22T06:18:00.544538Z, -1777
2020-07-22T06:18:00.569538Z, -1820
2020-07-22T06:18:00.594538Z, -1843
2020-07-22T06:18:00.619538Z, -1826
2020-07-22T06:18:00.644538Z, -1908
2020-07-22T06:18:00.669538Z, -1908
2020-07-22T06:18:00.694538Z, -1915
2020-07-22T06:18:00.719538Z, -1960
2020-07-22T06:18:00.744538Z, -1968
2020-07-22T06:18:00.769538Z, -1972
2020-07-22T06:18:00.794538Z, -1939
2020-07-22T06:18:00.819538Z, -1916
2020-07-22T06:18:00.844538Z, -1924
2020-07-22T06:18:00.869538Z, -1937
2020-07-22T06:18:00.894538Z, -1954
2020-07-22T06:18:00.919538Z, -1946
2020-07-22T06:18:00.944538Z, -2012
2020-07-22T06:18:00.969538Z, -2096
2020-07-22T06:18:00.994538Z, -2081
2020-07-22T06:18:01.019538Z, -2076
2020-07-22T06:18:01.044538Z, -2106
2020-07-22T06:18:01.069538Z, -2090
2020-07-22T06:18:01.094538Z, -2063
2020-07-22T06:18:01.119538Z, -2033
2020-07-22T06:18:01.144538Z, -2051
2020-07-22T06:18:01.169538Z, -2083
2020-07-22T06:18:01.194538Z, -2091
2020-07-22T06:18:01.219538Z, -2191
2020-07-22T06:18:01.244538Z, -2201
2020-07-22T06:18:01.269538Z, -2234
2020-07-22T06:18:01.294538Z, -2310
2020-07-22T06:18:01.319538Z, -2205
2020-07-22T06:18:01.344538Z, -2226
2020-07-22T06:18:01.369538Z, -2253
2020-07-22T06:18:01.394538Z, -2181
2020-07-22T06:18:01.419538Z, -2200
2020-07-22T06:18:01.444538Z, -2148
2020-07-22T06:18:01.469538Z, -2185
2020-07-22T06:18:01.494538Z, -2324
2020-07-22T06:18:01.519538Z, -2335
2020-07-22T06:18:01.544538Z, -2342
2020-07-22T06:18:01.569538Z, -2374
2020-07-22T06:18:01.594538Z, -2378
2020-07-22T06:18:01.619538Z, -2391
2020-07-22T06:18:01.644538Z, -2403
2020-07-22T06:18:01.669538Z, -2342
2020-07-22T06:18:01.694538Z, -2341
2020-07-22T06:18:01.719538Z, -2381
2020-07-22T06:18:01.744538Z, -2324
2020-07-22T06:18:01.769538Z, -2305
2020-07-22T06:18:01.794538Z, -2325
2020-07-22T06:18:01.819538Z, -2363
2020-07-22T06:18:01.844538Z, -2384
2020-07-22T06:18:01.869538Z, -2385
2020-07-22T06:18:01.894538Z, -2433
2020-07-22T06:18:01.919538Z, -2468
2020-07-22T06:18:01.944538Z, -2478
2020-07-22T06:18:01.969538Z, -2446
2020-07-22T06:18:01.994538Z, -2429
2020-07-22T06:18:02.019538Z, -2467
2020-07-22T06:18:02.044538Z, -2463
2020-07-22T06:18:02.069538Z, -2381
2020-07-22T06:18:02.094538Z, -2373
2020-07-22T06:18:02.119538Z, -2450
2020-07-22T06:18:02.144538Z, -2427
2020-07-22T06:18:02.169538Z, -2485
2020-07-22T06:18:02.194538Z, -2540
2020-07-22T06:18:02.219538Z, -2424
2020-07-22T06:18:02.244538Z, -2505
2020-07-22T06:18:02.269538Z, -2550
2020-07-22T06:18:02.294538Z, -2405
2020-07-22T06:18:02.319538Z, -2399
2020-07-22T06:18:02.344538Z, -2428
2020-07-22T06:18:02.369538Z, -2395
2020-07-22T06:18:02.394538Z, -2372
2020-07-22T06:18:02.419538Z, -2432
2020-07-22T06:18:02.444538Z, -2458
2020-07-22T06:18:02.469538Z, -2479
2020-07-22T06:18:02.494538Z, -2519
2020-07-22T06:18:02.519538Z, -2492
2020-07-22T06:18:02.544538Z, -2505
2020-07-22T06:18:02.569538Z, -2469
2020-07-22T06:18:02.594538Z, -2419
2020-07-22T06:18:02.619538Z, -2420
2020-07-22T06:18:02.644538Z, -2403
2020-07-22T06:18:02.669538Z, -2401
2020-07-22T06:18:02.694538Z, -2378
2020-07-22T06:18:02.719538Z, -2380
2020-07-22T06:18:02.744538Z, -2413
2020-07-22T06:18:02.769538Z, -2390
2020-07-22T06:18:02.794538Z, -2454
2020-07-22T06:18:02.819538Z, -2490
2020-07-22T06:18:02.844538Z, -2376
2020-07-22T06:18:02.869538Z, -2350
2020-07-22T06:18:02.894538Z, -2335
2020-07-22T06:18:02.919538Z, -2317
2020-07-22T06:18:02.944538Z, -2304
2020-07-22T06:18:02.969538Z, -2297
2020-07-22T06:18:02.994538Z, -2356
2020-07-22T06:18:03.019538Z, -2318
2020-07-22T06:18:03.044538Z, -2334
2020-07-22T06:18:03.069538Z, -2360
2020-07-22T06:18:03.094538Z, -2325
2020-07-22T06:18:03.119538Z, -2387
2020-07-22T06:18:03.144538Z, -2337
2020-07-22T06:18:03.169538Z, -2284
2020-07-22T06:18:03.194538Z, -2338
2020-07-22T06:18:03.219538Z, -2292
2020-07-22T06:18:03.244538Z, -2258
2020-07-22T06:18:03.269538Z, -2254
2020-07-22T06:18:03.294538Z, -2228
2020-07-22T06:18:03.319538Z, -2227
2020-07-22T06:18:03.344538Z, -2223
2020-07-22T06:18:03.369538Z, -2257
2020-07-22T06:18:03.394538Z, -2282
2020-07-22T06:18:03.419538Z, -2332
2020-07-22T06:18:03.444538Z, -2378
2020-07-22T06:18:03.469538Z, -2343
2020-07-22T06:18:03.494538Z, -2328
2020-07-22T06:18:03.519538Z, -2302
2020-07-22T06:18:03.544538Z, -2283
2020-07-22T06:18:03.569538Z, -2243
2020-07-22T06:18:03.594538Z, -2206
2020-07-22T06:18:03.619538Z, -2254
2020-07-22T06:18:03.644538Z, -2307
2020-07-22T06:18:03.669538Z, -2320
2020-07-22T06:18:03.694538Z, -2284
2020-07-22T06:18:03.719538Z, -2313
2020-07-22T06:18:03.744538Z, -2359
2020-07-22T06:18:03.769538Z, -2325
2020-07-22T06:18:03.794538Z, -2333
2020-07-22T06:18:03.819538Z, -2313
2020-07-22T06:18:03.844538Z, -2254
2020-07-22T06:18:03.869538Z, -2256
2020-07-22T06:18:03.894538Z, -2243
2020-07-22T06:18:03.919538Z, -2218
2020-07-22T06:18:03.944538Z, -2228
2020-07-22T06:18:03.969538Z, -2307
2020-07-22T06:18:03.994538Z, -2389
2020-07-22T06:18:04.019538Z, -2363
2020-07-22T06:18:04.044538Z, -2351
2020-07-22T06:18:04.069538Z, -2373
2020-07-22T06:18:04.094538Z, -2315
2020-07-22T06:18:04.119538Z, -2292
2020-07-22T06:18:04.144538Z, -2264
2020-07-22T06:18:04.169538Z, -2229
2020-07-22T06:18:04.194538Z, -2316
2020-07-22T06:18:04.219538Z, -2319
2020-07-22T06:18:04.244538Z, -2289
2020-07-22T06:18:04.269538Z, -2354
2020-07-22T06:18:04.294538Z, -2422
2020-07-22T06:18:04.319538Z, -2401
2020-07-22T06:18:04.344538Z, -2325
2020-07-22T06:18:04.369538Z, -2359
2020-07-22T06:18:04.394538Z, -2362
2020-07-22T06:18:04.419538Z, -2299
2020-07-22T06:18:04.444538Z, -2318
2020-07-22T06:18:04.469538Z, -2280
2020-07-22T06:18:04.494538Z, -2255
2020-07-22T06:18:04.519538Z, -2329
2020-07-22T06:18:04.544538Z, -2314
2020-07-22T06:18:04.569538Z, -2320
2020-07-22T06:18:04.594538Z, -2385
2020-07-22T06:18:04.619538Z, -2394
2020-07-22T06:18:04.644538Z, -2416
2020-07-22T06:18:04.669538Z, -2416
2020-07-22T06:18:04.694538Z, -2426
2020-07-22T06:18:04.719538Z, -2426
2020-07-22T06:18:04.744538Z, -2392
2020-07-22T06:18:04.769538Z, -2379
2020-07-22T06:18:04.794538Z, -2354
2020-07-22T06:18:04.819538Z, -2348
2020-07-22T06:18:04.844538Z, -2317
2020-07-22T06:18:04.869538Z, -2347
2020-07-22T06:18:04.894538Z, -2410
2020-07-22T06:18:04.919538Z, -2398
2020-07-22T06:18:04.944538Z, -2411
2020-07-22T06:18:04.969538Z, -2467
2020-07-22T06:18:04.994538Z, -2426
2020-07-22T06:18:05.019538Z, -2327
2020-07-22T06:18:05.044538Z, -2414
2020-07-22T06:18:05.069538Z, -2408
2020-07-22T06:18:05.094538Z, -2302
2020-07-22T06:18:05.119538Z, -2358
2020-07-22T06:18:05.144538Z, -2369
2020-07-22T06:18:05.169538Z, -2401
2020-07-22T06:18:05.194538Z, -2437
2020-07-22T06:18:05.219538Z, -2374
2020-07-22T06:18:05.244538Z, -2414
2020-07-22T06:18:05.269538Z, -2462
2020-07-22T06:18:05.294538Z, -2432
2020-07-22T06:18:05.319538Z, -2397
2020-07-22T06:18:05.344538Z, -2339
2020-07-22T06:18:05.369538Z, -2340
2020-07-22T06:18:05.394538Z, -2341
2020-07-22T06:18:05.419538Z, -2292
2020-07-22T06:18:05.444538Z, -2296
2020-07-22T06:18:05.469538Z, -2336
2020-07-22T06:18:05.494538Z, -2374
2020-07-22T06:18:05.519538Z, -2389
2020-07-22T06:18:05.544538Z, -2392
2020-07-22T06:18:05.569538Z, -2414
2020-07-22T06:18:05.594538Z, -2441
2020-07-22T06:18:05.619538Z, -2429
2020-07-22T06:18:05.644538Z, -2405
2020-07-22T06:18:05.669538Z, -2402
2020-07-22T06:18:05.694538Z, -2369
2020-07-22T06:18:05.719538Z, -2349
2020-07-22T06:18:05.744538Z, -2380
2020-07-22T06:18:05.769538Z, -2350
2020-07-22T06:18:05.794538Z, -2352
2020-07-22T06:18:05.819538Z, -2417
2020-07-22T06:18:05.844538Z, -2411
2020-07-22T06:18:05.869538Z, -2422
2020-07-22T06:18:05.894538Z, -2456
2020-07-22T06:18:05.919538Z, -2463
2020-07-22T06:18:05.944538Z, -2428
2020-07-22T06:18:05.969538Z, -2378
2020-07-22T06:18:05.994538Z, -2373
2020-07-22T06:18:06.019538Z, -2388
2020-07-22T06:18:06.044538Z, -2392
2020-07-22T06:18:06.069538Z, -2413
2020-07-22T06:18:06.094538Z, -2453
2020-07-22T06:18:06.119538Z, -2476
2020-07-22T06:18:06.144538Z, -2524
2020-07-22T06:18:06.169538Z, -2533
2020-07-22T06:18:06.194538Z, -2496
2020-07-22T06:18:06.219538Z, -2507
2020-07-22T06:18:06.244538Z, -2512
2020-07-22T06:18:06.269538Z, -2496
2020-07-22T06:18:06.294538Z, -2495
2020-07-22T06:18:06.319538Z, -2539
2020-07-22T06:18:06.344538Z, -2535
2020-07-22T06:18:06.369538Z, -2499
2020-07-22T06:18:06.394538Z, -2536
2020-07-22T06:18:06.419538Z, -2515
2020-07-22T06:18:06.444538Z, -2581
2020-07-22T06:18:06.469538Z, -2663
2020-07-22T06:18:06.494538Z, -2585
2020-07-22T06:18:06.519538Z, -2603
2020-07-22T06:18:06.544538Z, -2603
2020-07-22T06:18:06.569538Z, -2569
2020-07-22T06:18:06.594538Z, -2594
2020-07-22T06:18:06.619538Z, -2557
2020-07-22T06:18:06.644538Z, -2539
2020-07-22T06:18:06.669538Z, -2598
2020-07-22T06:18:06.694538Z, -2656
2020-07-22T06:18:06.719538Z, -2643
2020-07-22T06:18:06.744538Z, -2682
2020-07-22T06:18:06.769538Z, -2731
2020-07-22T06:18:06.794538Z, -2723
2020-07-22T06:18:06.819538Z, -2741
2020-07-22T06:18:06.844538Z, -2675
2020-07-22T06:18:06.869538Z, -2614
2020-07-22T06:18:06.894538Z, -2651
2020-07-22T06:18:06.919538Z, -2627
2020-07-22T06:18:06.944538Z, -2592
2020-07-22T06:18:06.969538Z, -2600
2020-07-22T06:18:06.994538Z, -2617
2020-07-22T06:18:07.019538Z, -2699
2020-07-22T06:18:07.044538Z, -2717
2020-07-22T06:18:07.069538Z, -2705
2020-07-22T06:18:07.094538Z, -2745
2020-07-22T06:18:07.119538Z, -2680
2020-07-22T06:18:07.144538Z, -2624
2020-07-22T06:18:07.169538Z, -2586
2020-07-22T06:18:07.194538Z, -2565
2020-07-22T06:18:07.219538Z, -2580
2020-07-22T06:18:07.244538Z, -2532
2020-07-22T06:18:07.269538Z, -2560
2020-07-22T06:18:07.294538Z, -2599
2020-07-22T06:18:07.319538Z, -2604
2020-07-22T06:18:07.344538Z, -2655
2020-07-22T06:18:07.369538Z, -2650
2020-07-22T06:18:07.394538Z, -2588
2020-07-22T06:18:07.419538Z, -2566
2020-07-22T06:18:07.444538Z, -2582
2020-07-22T06:18:07.469538Z, -2531
2020-07-22T06:18:07.494538Z, -2485
2020-07-22T06:18:07.519538Z, -2525
2020-07-22T06:18:07.544538Z, -2507
2020-07-22T06:18:07.569538Z, -2460
2020-07-22T06:18:07.594538Z, -2479
2020-07-22T06:18:07.619538Z, -2467
2020-07-22T06:18:07.644538Z, -2467
2020-07-22T06:18:07.669538Z, -2504
2020-07-22T06:18:07.694538Z, -2460
2020-07-22T06:18:07.719538Z, -2424
2020-07-22T06:18:07.744538Z, -2456
2020-07-22T06:18:07.769538Z, -2429
2020-07-22T06:18:07.794538Z, -2408
2020-07-22T06:18:07.819538Z, -2392
2020-07-22T06:18:07.844538Z, -2332
2020-07-22T06:18:07.869538Z, -2334
2020-07-22T06:18:07.894538Z, -2329
2020-07-22T06:18:07.919538Z, -2323
2020-07-22T06:18:07.944538Z, -2303
2020-07-22T06:18:07.969538Z, -2306
2020-07-22T06:18:07.994538Z, -2340
2020-07-22T06:18:08.019538Z, -2255
2020-07-22T06:18:08.044538Z, -2220
2020-07-22T06:18:08.069538Z, -2261
2020-07-22T06:18:08.094538Z, -2193
2020-07-22T06:18:08.119538Z, -2130
2020-07-22T06:18:08.144538Z, -2140
2020-07-22T06:18:08.169538Z, -2109
2020-07-22T06:18:08.194538Z, -2121
2020-07-22T06:18:08.219538Z, -2205
2020-07-22T06:18:08.244538Z, -2147
2020-07-22T06:18:08.269538Z, -2143
2020-07-22T06:18:08.294538Z, -2230
2020-07-22T06:18:08.319538Z, -2118
2020-07-22T06:18:08.344538Z, -2103
2020-07-22T06:18:08.369538Z, -2151
2020-07-22T06:18:08.394538Z, -2061
2020-07-22T06:18:08.419538Z, -2082
2020-07-22T06:18:08.444538Z, -2050
2020-07-22T06:18:08.469538Z, -1967
2020-07-22T06:18:08.494538Z, -1993
2020-07-22T06:18:08.519538Z, -2008
2020-07-22T06:18:08.544538Z, -2057
2020-07-22T06:18:08.569538Z, -2037
2020-07-22T06:18:08.594538Z, -2024
2020-07-22T06:18:08.619538Z, -2091
2020-07-22T06:18:08.644538Z, -2019
2020-07-22T06:18:08.669538Z, -1970
2020-07-22T06:18:08.694538Z, -1949
2020-07-22T06:18:08.719538Z, -1903
2020-07-22T06:18:08.744538Z, -1917
2020-07-22T06:18:08.769538Z, -1858
2020-07-22T06:18:08.794538Z, -1798
2020-07-22T06:18:08.819538Z, -1867
2020-07-22T06:18:08.844538Z, -1929
2020-07-22T06:18:08.869538Z, -1908
2020-07-22T06:18:08.894538Z, -1922
2020-07-22T06:18:08.919538Z, -1958
2020-07-22T06:18:08.944538Z, -1958
2020-07-22T06:18:08.969538Z, -1929
2020-07-22T06:18:08.994538Z, -1850
2020-07-22T06:18:09.019538Z, -1788
2020-07-22T06:18:09.044538Z, -1791
2020-07-22T06:18:09.069538Z, -1828
2020-07-22T06:18:09.094538Z, -1833
2020-07-22T06:18:09.119538Z, -1840
2020-07-22T06:18:09.144538Z, -1889
2020-07-22T06:18:09.169538Z, -1907
2020-07-22T06:18:09.194538Z, -1909
2020-07-22T06:18:09.219538Z, -1896
2020-07-22T06:18:09.244538Z, -1895
2020-07-22T06:18:09.269538Z, -1918
2020-07-22T06:18:09.294538Z, -1909
2020-07-22T06:18:09.319538Z, -1857
2020-07-22T06:18:09.344538Z, -1828
2020-07-22T06:18:09.369538Z, -1886
2020-07-22T06:18:09.394538Z, -1896
2020-07-22T06:18:09.419538Z, -1885
2020-07-22T06:18:09.444538Z, -1936
2020-07-22T06:18:09.469538Z, -1981
2020-07-22T06:18:09.494538Z, -2044
2020-07-22T06:18:09.519538Z, -2039
2020-07-22T06:18:09.544538Z, -2000
2020-07-22T06:18:09.569538Z, -2056
2020-07-22T06:18:09.594538Z, -2022
2020-07-22T06:18:09.619538Z, -2000
2020-07-22T06:18:09.644538Z, -2039
2020-07-22T06:18:09.669538Z, -1996
2020-07-22T06:18:09.694538Z, -2041
2020-07-22T06:18:09.719538Z, -2082
2020-07-22T06:18:09.744538Z, -2084
2020-07-22T06:18:09.769538Z, -2102
2020-07-22T06:18:09.794538Z, -2150
2020-07-22T06:18:09.819538Z, -2199
2020-07-22T06:18:09.844538Z, -2200
2020-07-22T06:18:09.869538Z, -2246
2020-07-22T06:18:09.894538Z, -2222
2020-07-22T06:18:09.919538Z, -2194
2020-07-22T06:18:09.944538Z, -2211
2020-07-22T06:18:09.969538Z, -2177
2020-07-22T06:18:09.994538Z, -2165
2020-07-22T06:18:10.019538Z, -2174
2020-07-22T06:18:10.044538Z, -2209
2020-07-22T06:18:10.069538Z, -2282
2020-07-22T06:18:10.094538Z, -2316
2020-07-22T06:18:10.119538Z, -2307
2020-07-22T06:18:10.144538Z, -2329
2020-07-22T06:18:10.169538Z, -2371
2020-07-22T06:18:10.194538Z, -2299
2020-07-22T06:18:10.219538Z, -2210
2020-07-22T06:18:10.244538Z, -2248
2020-07-22T06:18:10.269538Z, -2284
2020-07-22T06:18:10.294538Z, -2274
2020-07-22T06:18:10.319538Z, -2299
2020-07-22T06:18:10.344538Z, -2378
2020-07-22T06:18:10.369538Z, -2423
2020-07-22T06:18:10.394538Z, -2431
2020-07-22T06:18:10.419538Z, -2432
2020-07-22T06:18:10.444538Z, -2434
2020-07-22T06:18:10.469538Z, -2430
2020-07-22T06:18:10.494538Z, -2403
2020-07-22T06:18:10.519538Z, -2351
2020-07-22T06:18:10.544538Z, -2355
2020-07-22T06:18:10.569538Z, -2419
2020-07-22T06:18:10.594538Z, -2393
2020-07-22T06:18:10.619538Z, -2406
2020-07-22T06:18:10.644538Z, -2413
2020-07-22T06:18:10.669538Z, -2407
2020-07-22T06:18:10.694538Z, -2479
2020-07-22T06:18:10.719538Z, -2455
2020-07-22T06:18:10.744538Z, -2422
2020-07-22T06:18:10.769538Z, -2427
2020-07-22T06:18:10.794538Z, -2439
2020-07-22T06:18:10.819538Z, -2472
2020-07-22T06:18:10.844538Z, -2432
2020-07-22T06:18:10.869538Z, -2400
2020-07-22T06:18:10.894538Z, -2422
2020-07-22T06:18:10.919538Z, -2388
2020-07-22T06:18:10.944538Z, -2374
2020-07-22T06:18:10.969538Z, -2448
2020-07-22T06:18:10.994538Z, -2493
2020-07-22T06:18:11.019538Z, -2484
2020-07-22T06:18:11.044538Z, -2497
2020-07-22T06:18:11.069538Z, -2498
2020-07-22T06:18:11.094538Z, -2468
2020-07-22T06:18:11.119538Z, -2459
2020-07-22T06:18:11.144538Z, -2427
2020-07-22T06:18:11.169538Z, -2390
2020-07-22T06:18:11.194538Z, -2395
2020-07-22T06:18:11.219538Z, -2412
2020-07-22T06:18:11.244538Z, -2409
2020-07-22T06:18:11.269538Z, -2390
2020-07-22T06:18:11.294538Z, -2440
2020-07-22T06:18:11.319538Z, -2493
2020-07-22T06:18:11.344538Z, -2519
2020-07-22T06:18:11.369538Z, -2503
2020-07-22T06:18:11.394538Z, -2453
2020-07-22T06:18:11.419538Z, -2464
2020-07-22T06:18:11.444538Z, -2425
2020-07-22T06:18:11.469538Z, -2367
2020-07-22T06:18:11.494538Z, -2324
2020-07-22T06:18:11.519538Z, -2321
2020-07-22T06:18:11.544538Z, -2346
2020-07-22T06:18:11.569538Z, -2354
2020-07-22T06:18:11.594538Z, -2380
2020-07-22T06:18:11.619538Z, -2393
2020-07-22T06:18:11.644538Z, -2408
2020-07-22T06:18:11.669538Z, -2356
2020-07-22T06:18:11.694538Z, -2354
2020-07-22T06:18:11.719538Z, -2346
2020-07-22T06:18:11.744538Z, -2275
