# dataset: GeoCSV 2.0
# delimiter: ,
# SID: BK_CMB_00_BHZ
# sample_count: 50400
# sample_rate_hz: 40
# start_time: 2018-08-19T00:29:37.019539Z
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2018-08-19T00:29:37.019539Z, -14467
2018-08-19T00:29:37.044539Z, -14493
2018-08-19T00:29:37.069539Z, -14416
2018-08-19T00:29:37.094539Z, -14399
2018-08-19T00:29:37.119539Z, -14574
2018-08-19T00:29:37.144539Z, -14424
2018-08-19T00:29:37.169539Z, -14374
2018-08-19T00:29:37.194539Z, -14533
2018-08-19T00:29:37.219539Z, -14390
2018-08-19T00:29:37.244539Z, -14379
2018-08-19T00:29:37.269539Z, -14370
2018-08-19T00:29:37.294539Z, -14296
2018-08-19T00:29:37.319539Z, -14384
2018-08-19T00:29:37.344539Z, -14335
2018-08-19T00:29:37.369539Z, -14337
2018-08-19T00:29:37.394539Z, -14361
2018-08-19T00:29:37.419539Z, -14296
2018-08-19T00:29:37.444539Z, -14350
2018-08-19T00:29:37.469539Z, -14316
2018-08-19T00:29:37.494539Z, -14266
2018-08-19T00:29:37.519539Z, -14229
2018-08-19T00:29:37.544539Z, -14079
2018-08-19T00:29:37.569539Z, -14184
2018-08-19T00:29:37.594539Z, -14250
2018-08-19T00:29:37.619539Z, -14057
2018-08-19T00:29:37.644539Z, -14136
2018-08-19T00:29:37.669539Z, -14223
2018-08-19T00:29:37.694539Z, -14043
2018-08-19T00:29:37.719539Z, -13992
2018-08-19T00:29:37.744539Z, -13942
2018-08-19T00:29:37.769539Z, -13930
2018-08-19T00:29:37.794539Z, -14194
2018-08-19T00:29:37.819539Z, -14078
2018-08-19T00:29:37.844539Z, -13843
2018-08-19T00:29:37.869539Z, -13972
2018-08-19T00:29:37.894539Z, -13858
2018-08-19T00:29:37.919539Z, -13788
2018-08-19T00:29:37.944539Z, -13843
2018-08-19T00:29:37.969539Z, -13883
2018-08-19T00:29:37.994539Z, -14092
2018-08-19T00:29:38.019539Z, -13881
2018-08-19T00:29:38.044539Z, -13581
2018-08-19T00:29:38.069539Z, -13665
2018-08-19T00:29:38.094539Z, -13802
2018-08-19T00:29:38.119539Z, -13920
2018-08-19T00:29:38.144539Z, -13794
2018-08-19T00:29:38.169539Z, -13627
2018-08-19T00:29:38.194539Z, -13650
2018-08-19T00:29:38.219539Z, -13668
2018-08-19T00:29:38.244539Z, -13752
2018-08-19T00:29:38.269539Z, -13708
2018-08-19T00:29:38.294539Z, -13565
2018-08-19T00:29:38.319539Z, -13608
2018-08-19T00:29:38.344539Z, -13580
2018-08-19T00:29:38.369539Z, -13529
2018-08-19T00:29:38.394539Z, -13618
2018-08-19T00:29:38.419539Z, -13622
2018-08-19T00:29:38.444539Z, -13488
2018-08-19T00:29:38.469539Z, -13425
2018-08-19T00:29:38.494539Z, -13492
2018-08-19T00:29:38.519539Z, -13501
2018-08-19T00:29:38.544539Z, -13485
2018-08-19T00:29:38.569539Z, -13400
2018-08-19T00:29:38.594539Z, -13297
2018-08-19T00:29:38.619539Z, -13401
2018-08-19T00:29:38.644539Z, -13432
2018-08-19T00:29:38.669539Z, -13367
2018-08-19T00:29:38.694539Z, -13357
2018-08-19T00:29:38.719539Z, -13230
2018-08-19T00:29:38.744539Z, -13201
2018-08-19T00:29:38.769539Z, -13344
2018-08-19T00:29:38.794539Z, -13380
2018-08-19T00:29:38.819539Z, -13331
2018-08-19T00:29:38.844539Z, -13247
2018-08-19T00:29:38.869539Z, -13167
2018-08-19T00:29:38.894539Z, -13215
2018-08-19T00:29:38.919539Z, -13235
2018-08-19T00:29:38.944539Z, -13153
2018-08-19T00:29:38.969539Z, -13201
2018-08-19T00:29:38.994539Z, -13225
2018-08-19T00:29:39.019539Z, -13163
2018-08-19T00:29:39.044539Z, -13212
2018-08-19T00:29:39.069539Z, -13210
2018-08-19T00:29:39.094539Z, -13197
2018-08-19T00:29:39.119539Z, -13220
2018-08-19T00:29:39.144539Z, -13214
2018-08-19T00:29:39.169539Z, -13202
2018-08-19T00:29:39.194539Z, -13153
2018-08-19T00:29:39.219539Z, -13207
2018-08-19T00:29:39.244539Z, -13260
2018-08-19T00:29:39.269539Z, -13251
2018-08-19T00:29:39.294539Z, -13268
2018-08-19T00:29:39.319539Z, -13243
2018-08-19T00:29:39.344539Z, -13219
2018-08-19T00:29:39.369539Z, -13285
2018-08-19T00:29:39.394539Z, -13345
2018-08-19T00:29:39.419539Z, -13296
2018-08-19T00:29:39.444539Z, -13302
2018-08-19T00:29:39.469539Z, -13297
2018-08-19T00:29:39.494539Z, -13294
2018-08-19T00:29:39.519539Z, -13371
2018-08-19T00:29:39.544539Z, -13388
2018-08-19T00:29:39.569539Z, -13394
2018-08-19T00:29:39.594539Z, -13461
2018-08-19T00:29:39.619539Z, -13426
2018-08-19T00:29:39.644539Z, -13337
2018-08-19T00:29:39.669539Z, -13495
2018-08-19T00:29:39.694539Z, -13548
2018-08-19T00:29:39.719539Z, -13492
2018-08-19T00:29:39.744539Z, -13548
2018-08-19T00:29:39.769539Z, -13492
2018-08-19T00:29:39.794539Z, -13582
2018-08-19T00:29:39.819539Z, -13660
2018-08-19T00:29:39.844539Z, -13640
2018-08-19T00:29:39.869539Z, -13719
2018-08-19T00:29:39.894539Z, -13632
2018-08-19T00:29:39.919539Z, -13623
2018-08-19T00:29:39.944539Z, -13740
2018-08-19T00:29:39.969539Z, -13786
2018-08-19T00:29:39.994539Z, -13912
2018-08-19T00:29:40.019539Z, -13851
2018-08-19T00:29:40.044539Z, -13770
2018-08-19T00:29:40.069539Z, -13861
2018-08-19T00:29:40.094539Z, -13835
2018-08-19T00:29:40.119539Z, -13949
2018-08-19T00:29:40.144539Z, -13965
2018-08-19T00:29:40.169539Z, -13913
2018-08-19T00:29:40.194539Z, -14090
2018-08-19T00:29:40.219539Z, -14013
2018-08-19T00:29:40.244539Z, -13977
2018-08-19T00:29:40.269539Z, -14085
2018-08-19T00:29:40.294539Z, -14075
2018-08-19T00:29:40.319539Z, -14136
2018-08-19T00:29:40.344539Z, -14107
2018-08-19T00:29:40.369539Z, -14098
2018-08-19T00:29:40.394539Z, -14183
2018-08-19T00:29:40.419539Z, -14168
2018-08-19T00:29:40.444539Z, -14216
2018-08-19T00:29:40.469539Z, -14266
2018-08-19T00:29:40.494539Z, -14225
2018-08-19T00:29:40.519539Z, -14269
2018-08-19T00:29:40.544539Z, -14269
2018-08-19T00:29:40.569539Z, -14246
2018-08-19T00:29:40.594539Z, -14320
2018-08-19T00:29:40.619539Z, -14312
2018-08-19T00:29:40.644539Z, -14360
2018-08-19T00:29:40.669539Z, -14365
2018-08-19T00:29:40.694539Z, -14278
2018-08-19T00:29:40.719539Z, -14340
2018-08-19T00:29:40.744539Z, -14346
2018-08-19T00:29:40.769539Z, -14414
2018-08-19T00:29:40.794539Z, -14459
2018-08-19T00:29:40.819539Z, -14346
2018-08-19T00:29:40.844539Z, -14420
2018-08-19T00:29:40.869539Z, -14436
2018-08-19T00:29:40.894539Z, -14383
2018-08-19T00:29:40.919539Z, -14485
2018-08-19T00:29:40.944539Z, -14426
2018-08-19T00:29:40.969539Z, -14396
2018-08-19T00:29:40.994539Z, -14473
2018-08-19T00:29:41.019539Z, -14370
2018-08-19T00:29:41.044539Z, -14458
2018-08-19T00:29:41.069539Z, -14508
2018-08-19T00:29:41.094539Z, -14374
2018-08-19T00:29:41.119539Z, -14486
2018-08-19T00:29:41.144539Z, -14485
2018-08-19T00:29:41.169539Z, -14465
2018-08-19T00:29:41.194539Z, -14470
2018-08-19T00:29:41.219539Z, -14400
2018-08-19T00:29:41.244539Z, -14466
2018-08-19T00:29:41.269539Z, -14411
2018-08-19T00:29:41.294539Z, -14423
2018-08-19T00:29:41.319539Z, -14518
2018-08-19T00:29:41.344539Z, -14457
2018-08-19T00:29:41.369539Z, -14424
2018-08-19T00:29:41.394539Z, -14430
2018-08-19T00:29:41.419539Z, -14461
2018-08-19T00:29:41.444539Z, -14487
2018-08-19T00:29:41.469539Z, -14451
2018-08-19T00:29:41.494539Z, -14448
2018-08-19T00:29:41.519539Z, -14433
2018-08-19T00:29:41.544539Z, -14368
2018-08-19T00:29:41.569539Z, -14359
2018-08-19T00:29:41.594539Z, -14365
2018-08-19T00:29:41.619539Z, -14353
2018-08-19T00:29:41.644539Z, -14366
2018-08-19T00:29:41.669539Z, -14356
2018-08-19T00:29:41.694539Z, -14341
2018-08-19T00:29:41.719539Z, -14293
2018-08-19T00:29:41.744539Z, -14259
2018-08-19T00:29:41.769539Z, -14267
2018-08-19T00:29:41.794539Z, -14300
2018-08-19T00:29:41.819539Z, -14325
2018-08-19T00:29:41.844539Z, -14249
2018-08-19T00:29:41.869539Z, -14253
2018-08-19T00:29:41.894539Z, -14257
2018-08-19T00:29:41.919539Z, -14204
2018-08-19T00:29:41.944539Z, -14197
2018-08-19T00:29:41.969539Z, -14170
2018-08-19T00:29:41.994539Z, -14171
2018-08-19T00:29:42.019539Z, -14165
2018-08-19T00:29:42.044539Z, -14149
2018-08-19T00:29:42.069539Z, -14134
2018-08-19T00:29:42.094539Z, -14093
2018-08-19T00:29:42.119539Z, -14120
2018-08-19T00:29:42.144539Z, -14085
2018-08-19T00:29:42.169539Z, -14005
2018-08-19T00:29:42.194539Z, -14083
2018-08-19T00:29:42.219539Z, -14027
2018-08-19T00:29:42.244539Z, -13965
2018-08-19T00:29:42.269539Z, -14040
2018-08-19T00:29:42.294539Z, -13951
2018-08-19T00:29:42.319539Z, -13993
2018-08-19T00:29:42.344539Z, -14026
2018-08-19T00:29:42.369539Z, -13910
2018-08-19T00:29:42.394539Z, -13969
2018-08-19T00:29:42.419539Z, -13920
2018-08-19T00:29:42.444539Z, -13882
2018-08-19T00:29:42.469539Z, -13941
2018-08-19T00:29:42.494539Z, -13825
2018-08-19T00:29:42.519539Z, -13814
2018-08-19T00:29:42.544539Z, -13818
2018-08-19T00:29:42.569539Z, -13775
2018-08-19T00:29:42.594539Z, -13863
2018-08-19T00:29:42.619539Z, -13814
2018-08-19T00:29:42.644539Z, -13779
2018-08-19T00:29:42.669539Z, -13829
2018-08-19T00:29:42.694539Z, -13715
2018-08-19T00:29:42.719539Z, -13706
2018-08-19T00:29:42.744539Z, -13737
2018-08-19T00:29:42.769539Z, -13722
2018-08-19T00:29:42.794539Z, -13735
2018-08-19T00:29:42.819539Z, -13636
2018-08-19T00:29:42.844539Z, -13627
2018-08-19T00:29:42.869539Z, -13667
2018-08-19T00:29:42.894539Z, -13631
2018-08-19T00:29:42.919539Z, -13620
2018-08-19T00:29:42.944539Z, -13592
2018-08-19T00:29:42.969539Z, -13595
2018-08-19T00:29:42.994539Z, -13622
2018-08-19T00:29:43.019539Z, -13575
2018-08-19T00:29:43.044539Z, -13507
2018-08-19T00:29:43.069539Z, -13543
2018-08-19T00:29:43.094539Z, -13558
2018-08-19T00:29:43.119539Z, -13449
2018-08-19T00:29:43.144539Z, -13455
2018-08-19T00:29:43.169539Z, -13500
2018-08-19T00:29:43.194539Z, -13452
2018-08-19T00:29:43.219539Z, -13467
2018-08-19T00:29:43.244539Z, -13406
2018-08-19T00:29:43.269539Z, -13377
2018-08-19T00:29:43.294539Z, -13412
2018-08-19T00:29:43.319539Z, -13349
2018-08-19T00:29:43.344539Z, -13403
2018-08-19T00:29:43.369539Z, -13370
2018-08-19T00:29:43.394539Z, -13334
2018-08-19T00:29:43.419539Z, -13379
2018-08-19T00:29:43.444539Z, -13273
2018-08-19T00:29:43.469539Z, -13293
2018-08-19T00:29:43.494539Z, -13268
2018-08-19T00:29:43.519539Z, -13255
2018-08-19T00:29:43.544539Z, -13317
2018-08-19T00:29:43.569539Z, -13207
2018-08-19T00:29:43.594539Z, -13254
2018-08-19T00:29:43.619539Z, -13227
2018-08-19T00:29:43.644539Z, -13133
2018-08-19T00:29:43.669539Z, -13239
2018-08-19T00:29:43.694539Z, -13179
2018-08-19T00:29:43.719539Z, -13106
2018-08-19T00:29:43.744539Z, -13152
2018-08-19T00:29:43.769539Z, -13121
2018-08-19T00:29:43.794539Z, -13100
2018-08-19T00:29:43.819539Z, -13074
2018-08-19T00:29:43.844539Z, -13054
2018-08-19T00:29:43.869539Z, -13087
2018-08-19T00:29:43.894539Z, -13047
2018-08-19T00:29:43.919539Z, -13075
2018-08-19T00:29:43.944539Z, -13100
2018-08-19T00:29:43.969539Z, -13049
2018-08-19T00:29:43.994539Z, -13070
2018-08-19T00:29:44.019539Z, -13028
2018-08-19T00:29:44.044539Z, -13010
2018-08-19T00:29:44.069539Z, -13019
2018-08-19T00:29:44.094539Z, -13013
2018-08-19T00:29:44.119539Z, -13020
2018-08-19T00:29:44.144539Z, -13062
2018-08-19T00:29:44.169539Z, -13142
2018-08-19T00:29:44.194539Z, -13088
2018-08-19T00:29:44.219539Z, -13071
2018-08-19T00:29:44.244539Z, -13063
2018-08-19T00:29:44.269539Z, -13047
2018-08-19T00:29:44.294539Z, -13136
2018-08-19T00:29:44.319539Z, -13140
2018-08-19T00:29:44.344539Z, -13107
2018-08-19T00:29:44.369539Z, -13109
2018-08-19T00:29:44.394539Z, -13146
2018-08-19T00:29:44.419539Z, -13123
2018-08-19T00:29:44.444539Z, -13135
2018-08-19T00:29:44.469539Z, -13200
2018-08-19T00:29:44.494539Z, -13094
2018-08-19T00:29:44.519539Z, -13172
2018-08-19T00:29:44.544539Z, -13255
2018-08-19T00:29:44.569539Z, -13147
2018-08-19T00:29:44.594539Z, -13251
2018-08-19T00:29:44.619539Z, -13229
2018-08-19T00:29:44.644539Z, -13177
2018-08-19T00:29:44.669539Z, -13342
2018-08-19T00:29:44.694539Z, -13229
2018-08-19T00:29:44.719539Z, -13193
2018-08-19T00:29:44.744539Z, -13361
2018-08-19T00:29:44.769539Z, -13277
2018-08-19T00:29:44.794539Z, -13370
2018-08-19T00:29:44.819539Z, -13362
2018-08-19T00:29:44.844539Z, -13179
2018-08-19T00:29:44.869539Z, -13415
2018-08-19T00:29:44.894539Z, -13428
2018-08-19T00:29:44.919539Z, -13380
2018-08-19T00:29:44.944539Z, -13391
2018-08-19T00:29:44.969539Z, -13364
2018-08-19T00:29:44.994539Z, -13551
2018-08-19T00:29:45.019539Z, -13444
2018-08-19T00:29:45.044539Z, -13519
2018-08-19T00:29:45.069539Z, -13595
2018-08-19T00:29:45.094539Z, -13586
2018-08-19T00:29:45.119539Z, -13717
2018-08-19T00:29:45.144539Z, -13570
2018-08-19T00:29:45.169539Z, -13643
2018-08-19T00:29:45.194539Z, -13683
2018-08-19T00:29:45.219539Z, -13647
2018-08-19T00:29:45.244539Z, -13735
2018-08-19T00:29:45.269539Z, -13849
2018-08-19T00:29:45.294539Z, -13878
2018-08-19T00:29:45.319539Z, -13761
2018-08-19T00:29:45.344539Z, -13930
2018-08-19T00:29:45.369539Z, -13841
2018-08-19T00:29:45.394539Z, -13930
2018-08-19T00:29:45.419539Z, -14157
2018-08-19T00:29:45.444539Z, -13849
2018-08-19T00:29:45.469539Z, -13998
2018-08-19T00:29:45.494539Z, -14039
2018-08-19T00:29:45.519539Z, -13973
2018-08-19T00:29:45.544539Z, -14165
2018-08-19T00:29:45.569539Z, -13979
2018-08-19T00:29:45.594539Z, -14119
2018-08-19T00:29:45.619539Z, -14258
2018-08-19T00:29:45.644539Z, -14079
2018-08-19T00:29:45.669539Z, -14098
2018-08-19T00:29:45.694539Z, -14123
2018-08-19T00:29:45.719539Z, -14192
2018-08-19T00:29:45.744539Z, -14223
2018-08-19T00:29:45.769539Z, -14232
2018-08-19T00:29:45.794539Z, -14188
2018-08-19T00:29:45.819539Z, -14101
2018-08-19T00:29:45.844539Z, -14226
2018-08-19T00:29:45.869539Z, -14234
2018-08-19T00:29:45.894539Z, -14240
2018-08-19T00:29:45.919539Z, -14289
2018-08-19T00:29:45.944539Z, -14198
2018-08-19T00:29:45.969539Z, -14195
2018-08-19T00:29:45.994539Z, -14191
2018-08-19T00:29:46.019539Z, -14294
2018-08-19T00:29:46.044539Z, -14353
2018-08-19T00:29:46.069539Z, -14273
2018-08-19T00:29:46.094539Z, -14281
2018-08-19T00:29:46.119539Z, -14269
2018-08-19T00:29:46.144539Z, -14253
2018-08-19T00:29:46.169539Z, -14208
2018-08-19T00:29:46.194539Z, -14291
2018-08-19T00:29:46.219539Z, -14372
2018-08-19T00:29:46.244539Z, -14232
2018-08-19T00:29:46.269539Z, -14199
2018-08-19T00:29:46.294539Z, -14288
2018-08-19T00:29:46.319539Z, -14353
2018-08-19T00:29:46.344539Z, -14264
2018-08-19T00:29:46.369539Z, -14107
2018-08-19T00:29:46.394539Z, -14282
2018-08-19T00:29:46.419539Z, -14460
2018-08-19T00:29:46.444539Z, -14304
2018-08-19T00:29:46.469539Z, -14150
2018-08-19T00:29:46.494539Z, -14068
2018-08-19T00:29:46.519539Z, -14213
2018-08-19T00:29:46.544539Z, -14458
2018-08-19T00:29:46.569539Z, -14284
2018-08-19T00:29:46.594539Z, -14155
2018-08-19T00:29:46.619539Z, -14262
2018-08-19T00:29:46.644539Z, -14249
2018-08-19T00:29:46.669539Z, -14266
2018-08-19T00:29:46.694539Z, -14249
2018-08-19T00:29:46.719539Z, -14254
2018-08-19T00:29:46.744539Z, -14299
2018-08-19T00:29:46.769539Z, -14284
2018-08-19T00:29:46.794539Z, -14355
2018-08-19T00:29:46.819539Z, -14200
2018-08-19T00:29:46.844539Z, -14151
2018-08-19T00:29:46.869539Z, -14454
2018-08-19T00:29:46.894539Z, -14354
2018-08-19T00:29:46.919539Z, -14230
2018-08-19T00:29:46.944539Z, -14309
2018-08-19T00:29:46.969539Z, -14335
2018-08-19T00:29:46.994539Z, -14424
2018-08-19T00:29:47.019539Z, -14279
2018-08-19T00:29:47.044539Z, -14175
2018-08-19T00:29:47.069539Z, -14321
2018-08-19T00:29:47.094539Z, -14446
2018-08-19T00:29:47.119539Z, -14422
2018-08-19T00:29:47.144539Z, -14301
2018-08-19T00:29:47.169539Z, -14308
2018-08-19T00:29:47.194539Z, -14423
2018-08-19T00:29:47.219539Z, -14351
2018-08-19T00:29:47.244539Z, -14252
2018-08-19T00:29:47.269539Z, -14423
2018-08-19T00:29:47.294539Z, -14432
2018-08-19T00:29:47.319539Z, -14351
2018-08-19T00:29:47.344539Z, -14446
2018-08-19T00:29:47.369539Z, -14469
2018-08-19T00:29:47.394539Z, -14351
2018-08-19T00:29:47.419539Z, -14273
2018-08-19T00:29:47.444539Z, -14371
2018-08-19T00:29:47.469539Z, -14486
2018-08-19T00:29:47.494539Z, -14515
2018-08-19T00:29:47.519539Z, -14377
2018-08-19T00:29:47.544539Z, -14286
2018-08-19T00:29:47.569539Z, -14459
2018-08-19T00:29:47.594539Z, -14440
2018-08-19T00:29:47.619539Z, -14343
2018-08-19T00:29:47.644539Z, -14496
2018-08-19T00:29:47.669539Z, -14550
2018-08-19T00:29:47.694539Z, -14315
2018-08-19T00:29:47.719539Z, -14363
2018-08-19T00:29:47.744539Z, -14721
2018-08-19T00:29:47.769539Z, -14374
2018-08-19T00:29:47.794539Z, -14181
2018-08-19T00:29:47.819539Z, -14679
2018-08-19T00:29:47.844539Z, -14563
2018-08-19T00:29:47.869539Z, -14340
2018-08-19T00:29:47.894539Z, -14361
2018-08-19T00:29:47.919539Z, -14368
2018-08-19T00:29:47.944539Z, -14588
2018-08-19T00:29:47.969539Z, -14424
2018-08-19T00:29:47.994539Z, -14325
2018-08-19T00:29:48.019539Z, -14566
2018-08-19T00:29:48.044539Z, -14380
2018-08-19T00:29:48.069539Z, -14203
2018-08-19T00:29:48.094539Z, -14400
2018-08-19T00:29:48.119539Z, -14618
2018-08-19T00:29:48.144539Z, -14401
2018-08-19T00:29:48.169539Z, -14204
2018-08-19T00:29:48.194539Z, -14515
2018-08-19T00:29:48.219539Z, -14386
2018-08-19T00:29:48.244539Z, -14139
2018-08-19T00:29:48.269539Z, -14403
2018-08-19T00:29:48.294539Z, -14587
2018-08-19T00:29:48.319539Z, -14451
2018-08-19T00:29:48.344539Z, -14109
2018-08-19T00:29:48.369539Z, -14213
2018-08-19T00:29:48.394539Z, -14506
2018-08-19T00:29:48.419539Z, -14376
2018-08-19T00:29:48.444539Z, -14310
2018-08-19T00:29:48.469539Z, -14279
2018-08-19T00:29:48.494539Z, -14261
2018-08-19T00:29:48.519539Z, -14404
2018-08-19T00:29:48.544539Z, -14339
2018-08-19T00:29:48.569539Z, -14197
2018-08-19T00:29:48.594539Z, -14292
2018-08-19T00:29:48.619539Z, -14345
2018-08-19T00:29:48.644539Z, -14228
2018-08-19T00:29:48.669539Z, -14162
2018-08-19T00:29:48.694539Z, -14256
2018-08-19T00:29:48.719539Z, -14390
2018-08-19T00:29:48.744539Z, -14267
2018-08-19T00:29:48.769539Z, -14070
2018-08-19T00:29:48.794539Z, -14189
2018-08-19T00:29:48.819539Z, -14317
2018-08-19T00:29:48.844539Z, -14162
2018-08-19T00:29:48.869539Z, -14049
2018-08-19T00:29:48.894539Z, -14077
2018-08-19T00:29:48.919539Z, -14119
2018-08-19T00:29:48.944539Z, -14147
2018-08-19T00:29:48.969539Z, -13944
2018-08-19T00:29:48.994539Z, -13958
2018-08-19T00:29:49.019539Z, -14145
2018-08-19T00:29:49.044539Z, -13915
2018-08-19T00:29:49.069539Z, -13930
2018-08-19T00:29:49.094539Z, -14054
2018-08-19T00:29:49.119539Z, -13935
2018-08-19T00:29:49.144539Z, -13905
2018-08-19T00:29:49.169539Z, -13824
2018-08-19T00:29:49.194539Z, -13890
2018-08-19T00:29:49.219539Z, -13893
2018-08-19T00:29:49.244539Z, -13790
2018-08-19T00:29:49.269539Z, -13828
2018-08-19T00:29:49.294539Z, -13778
2018-08-19T00:29:49.319539Z, -13813
2018-08-19T00:29:49.344539Z, -13809
2018-08-19T00:29:49.369539Z, -13755
2018-08-19T00:29:49.394539Z, -13754
2018-08-19T00:29:49.419539Z, -13711
2018-08-19T00:29:49.444539Z, -13789
2018-08-19T00:29:49.469539Z, -13747
2018-08-19T00:29:49.494539Z, -13714
2018-08-19T00:29:49.519539Z, -13758
2018-08-19T00:29:49.544539Z, -13694
2018-08-19T00:29:49.569539Z, -13728
2018-08-19T00:29:49.594539Z, -13694
2018-08-19T00:29:49.619539Z, -13675
2018-08-19T00:29:49.644539Z, -13679
2018-08-19T00:29:49.669539Z, -13629
2018-08-19T00:29:49.694539Z, -13697
2018-08-19T00:29:49.719539Z, -13690
2018-08-19T00:29:49.744539Z, -13658
2018-08-19T00:29:49.769539Z, -13688
2018-08-19T00:29:49.794539Z, -13710
2018-08-19T00:29:49.819539Z, -13688
2018-08-19T00:29:49.844539Z, -13645
2018-08-19T00:29:49.869539Z, -13657
2018-08-19T00:29:49.894539Z, -13617
2018-08-19T00:29:49.919539Z, -13647
2018-08-19T00:29:49.944539Z, -13662
2018-08-19T00:29:49.969539Z, -13548
2018-08-19T00:29:49.994539Z, -13539
2018-08-19T00:29:50.019539Z, -13591
2018-08-19T00:29:50.044539Z, -13587
2018-08-19T00:29:50.069539Z, -13562
2018-08-19T00:29:50.094539Z, -13597
2018-08-19T00:29:50.119539Z, -13535
2018-08-19T00:29:50.144539Z, -13546
2018-08-19T00:29:50.169539Z, -13579
2018-08-19T00:29:50.194539Z, -13432
2018-08-19T00:29:50.219539Z, -13494
2018-08-19T00:29:50.244539Z, -13506
2018-08-19T00:29:50.269539Z, -13481
2018-08-19T00:29:50.294539Z, -13527
2018-08-19T00:29:50.319539Z, -13481
2018-08-19T00:29:50.344539Z, -13497
2018-08-19T00:29:50.369539Z, -13401
2018-08-19T00:29:50.394539Z, -13409
2018-08-19T00:29:50.419539Z, -13511
2018-08-19T00:29:50.444539Z, -13454
2018-08-19T00:29:50.469539Z, -13400
2018-08-19T00:29:50.494539Z, -13354
2018-08-19T00:29:50.519539Z, -13394
2018-08-19T00:29:50.544539Z, -13462
2018-08-19T00:29:50.569539Z, -13385
2018-08-19T00:29:50.594539Z, -13321
2018-08-19T00:29:50.619539Z, -13422
2018-08-19T00:29:50.644539Z, -13429
2018-08-19T00:29:50.669539Z, -13347
2018-08-19T00:29:50.694539Z, -13351
2018-08-19T00:29:50.719539Z, -13299
2018-08-19T00:29:50.744539Z, -13326
2018-08-19T00:29:50.769539Z, -13369
2018-08-19T00:29:50.794539Z, -13282
2018-08-19T00:29:50.819539Z, -13265
2018-08-19T00:29:50.844539Z, -13316
2018-08-19T00:29:50.869539Z, -13308
2018-08-19T00:29:50.894539Z, -13252
2018-08-19T00:29:50.919539Z, -13229
2018-08-19T00:29:50.944539Z, -13191
2018-08-19T00:29:50.969539Z, -13183
2018-08-19T00:29:50.994539Z, -13249
2018-08-19T00:29:51.019539Z, -13225
2018-08-19T00:29:51.044539Z, -13173
2018-08-19T00:29:51.069539Z, -13180
2018-08-19T00:29:51.094539Z, -13189
2018-08-19T00:29:51.119539Z, -13182
2018-08-19T00:29:51.144539Z, -13190
2018-08-19T00:29:51.169539Z, -13202
2018-08-19T00:29:51.194539Z, -13159
2018-08-19T00:29:51.219539Z, -13168
2018-08-19T00:29:51.244539Z, -13257
2018-08-19T00:29:51.269539Z, -13258
2018-08-19T00:29:51.294539Z, -13212
2018-08-19T00:29:51.319539Z, -13147
2018-08-19T00:29:51.344539Z, -13134
2018-08-19T00:29:51.369539Z, -13206
2018-08-19T00:29:51.394539Z, -13167
2018-08-19T00:29:51.419539Z, -13244
2018-08-19T00:29:51.444539Z, -13196
2018-08-19T00:29:51.469539Z, -13063
2018-08-19T00:29:51.494539Z, -13276
2018-08-19T00:29:51.519539Z, -13221
2018-08-19T00:29:51.544539Z, -13199
2018-08-19T00:29:51.569539Z, -13289
2018-08-19T00:29:51.594539Z, -13119
2018-08-19T00:29:51.619539Z, -13267
2018-08-19T00:29:51.644539Z, -13237
2018-08-19T00:29:51.669539Z, -13183
2018-08-19T00:29:51.694539Z, -13344
2018-08-19T00:29:51.719539Z, -13171
2018-08-19T00:29:51.744539Z, -13316
2018-08-19T00:29:51.769539Z, -13338
2018-08-19T00:29:51.794539Z, -13111
2018-08-19T00:29:51.819539Z, -13374
2018-08-19T00:29:51.844539Z, -13406
2018-08-19T00:29:51.869539Z, -13313
2018-08-19T00:29:51.894539Z, -13348
2018-08-19T00:29:51.919539Z, -13262
2018-08-19T00:29:51.944539Z, -13413
2018-08-19T00:29:51.969539Z, -13458
2018-08-19T00:29:51.994539Z, -13362
2018-08-19T00:29:52.019539Z, -13437
2018-08-19T00:29:52.044539Z, -13407
2018-08-19T00:29:52.069539Z, -13448
2018-08-19T00:29:52.094539Z, -13515
2018-08-19T00:29:52.119539Z, -13485
2018-08-19T00:29:52.144539Z, -13526
2018-08-19T00:29:52.169539Z, -13499
2018-08-19T00:29:52.194539Z, -13499
2018-08-19T00:29:52.219539Z, -13593
2018-08-19T00:29:52.244539Z, -13541
2018-08-19T00:29:52.269539Z, -13540
2018-08-19T00:29:52.294539Z, -13667
2018-08-19T00:29:52.319539Z, -13582
2018-08-19T00:29:52.344539Z, -13589
2018-08-19T00:29:52.369539Z, -13651
2018-08-19T00:29:52.394539Z, -13558
2018-08-19T00:29:52.419539Z, -13668
2018-08-19T00:29:52.444539Z, -13729
2018-08-19T00:29:52.469539Z, -13656
2018-08-19T00:29:52.494539Z, -13738
2018-08-19T00:29:52.519539Z, -13755
2018-08-19T00:29:52.544539Z, -13720
2018-08-19T00:29:52.569539Z, -13793
2018-08-19T00:29:52.594539Z, -13763
2018-08-19T00:29:52.619539Z, -13755
2018-08-19T00:29:52.644539Z, -13846
2018-08-19T00:29:52.669539Z, -13827
2018-08-19T00:29:52.694539Z, -13830
2018-08-19T00:29:52.719539Z, -13875
2018-08-19T00:29:52.744539Z, -13916
