FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23ae,221041,Dallol,13926,Confirmed Eruption,1.0,,,,Observations: Reported,,1926,,,7.0,2.0,182.0,,,,,,,,POINT (40.3 14.242)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23ad,221041,Dallol,20939,Confirmed Eruption,0.0,,Dallol crater,,Observations: Reported,,2011,,,1.0,4.0,3.0,,2011.0,,,1.0,4.0,3.0,POINT (40.3 14.242)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23ac,221060,Alu-Dalafilla,13927,Confirmed Eruption,3.0,?,W and NW of Dalaffilla,,Observations: Reported,,2008,,,11.0,3.0,,,2008.0,,?,12.0,16.0,15.0,POINT (40.553 13.793)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23ab,221080,Erta Ale,13928,Uncertain Eruption,2.0,,,,,,1873,,,7.0,2.0,182.0,,,,,,,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23aa,221080,Erta Ale,13929,Uncertain Eruption,2.0,,,,,,1903,,,7.0,2.0,182.0,,,,,,,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a9,221080,Erta Ale,13930,Uncertain Eruption,2.0,,,,,,1904,,,11.0,1.0,60.0,,,,,,,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a8,221080,Erta Ale,13931,Confirmed Eruption,0.0,,,,Observations: Reported,,1906,,,5.0,16.0,15.0,,,,,,,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a7,221080,Erta Ale,13933,Confirmed Eruption,0.0,,,,Observations: Reported,,1940,,,7.0,2.0,182.0,,,,,,,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a6,221080,Erta Ale,13934,Confirmed Eruption,0.0,,,,Observations: Reported,,1960,,,1.0,16.0,15.0,,,,,,,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a5,221080,Erta Ale,13935,Confirmed Eruption,0.0,,,,Observations: Reported,<,1967,,,7.0,2.0,182.0,,2025.0,,,8.0,7.0,,POINT (40.666 13.601)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a4,221091,Hayli Gubbi,22630,Confirmed Eruption,,,S flank,,Correlation: Tephrochronology,>,-6250,,,,,,,,,,,,,POINT (40.7161 13.5111)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a3,221091,Hayli Gubbi,22631,Confirmed Eruption,4.0,,,,Observations: Reported,,2025,,,11.0,23.0,,,2025.0,,,11.0,23.0,,POINT (40.7161 13.5111)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a2,221101,Nabro,20800,Confirmed Eruption,4.0,,Summit crater and NW flank,,Observations: Reported,,2011,,,6.0,13.0,,,2012.0,,?,6.0,3.0,,POINT (41.7 13.37)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a1,225030,"Marra, Jebel",14139,Confirmed Eruption,4.0,C,Deriba caldera,,Isotopic: 14C (calibrated),?,-2000,,,0.0,0.0,,,,,,,,,POINT (24.27 12.95)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-23a0,225050,Meidob Volcanic Field,14140,Confirmed Eruption,4.0,P,NE crater of vent VF 57,,Radiogenic: Thermoluminescence,,-6050,1600.0,,0.0,0.0,,,,,,,,,POINT (26.47 15.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-239f,225050,Meidob Volcanic Field,14141,Confirmed Eruption,,,Central Meidob volcanic field,,Radiogenic: Thermoluminescence,,-5250,500.0,,0.0,0.0,,,,,,,,,POINT (26.47 15.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-239e,225050,Meidob Volcanic Field,14142,Confirmed Eruption,4.0,P,Central Meidob volcanic field,,Correlation: Tephrochronology,,-4150,1450.0,,0.0,0.0,,,,,,,,,POINT (26.47 15.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-239d,225050,Meidob Volcanic Field,14143,Confirmed Eruption,4.0,P,SW crater of vent VF 57,,Correlation: Tephrochronology,?,-3050,,,0.0,0.0,,,,,,,,,POINT (26.47 15.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-239c,225050,Meidob Volcanic Field,14144,Confirmed Eruption,4.0,P,Central Meidob volcanic field,,Correlation: Tephrochronology,?,-3000,,,0.0,0.0,,,,,,,,,POINT (26.47 15.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-239b,225050,Meidob Volcanic Field,14145,Confirmed Eruption,0.0,,Vent VF 214,,Radiogenic: Thermoluminescence,,-2950,500.0,,0.0,0.0,,,,,,,,,POINT (26.47 15.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-239a,225060,Bayuda Volcanic Field,14146,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,850,50.0,,0.0,0.0,,,,,,,,,POINT (32.75 18.33)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2399,242021,Macauley,14681,Confirmed Eruption,6.0,?,,Sandy Bay Tuff,Isotopic: 14C (uncalibrated),,-4360,200.0,,0.0,0.0,,,,,,,,,POINT (-178.475 -30.21)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2398,242021,Macauley,14682,Uncertain Eruption,0.0,,"""Brimstone Island,"" W of Macauley Island",,,,1825,,,9.0,6.0,,,,,,,,,POINT (-178.475 -30.21)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2397,242021,Macauley,14683,Uncertain Eruption,0.0,,22 km NNE of Macauley Island,,,,1887,,,12.0,1.0,,,,,,,,,POINT (-178.475 -30.21)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2396,242030,Raoul Island,14684,Confirmed Eruption,4.0,,SE Raoul caldera,Matatirohia tephra,Isotopic: 14C (uncalibrated),,-2000,100.0,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2395,242030,Raoul Island,14685,Confirmed Eruption,4.0,,SW part of Raoul caldera,Oneraki tephra,Isotopic: 14C (uncalibrated),,-1200,150.0,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2394,242030,Raoul Island,14686,Confirmed Eruption,6.0,,Denham caldera,Fleetwood tephra,Isotopic: 14C (uncalibrated),,-250,75.0,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2393,242030,Raoul Island,14687,Confirmed Eruption,3.0,?,Denham caldera?,Bell tephra,Correlation: Tephrochronology,?,-50,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2392,242030,Raoul Island,14688,Confirmed Eruption,4.0,,N flank Moumoukai volcano,Judith tephra,Correlation: Tephrochronology,?,100,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2391,242030,Raoul Island,14689,Confirmed Eruption,4.0,,S part Raoul Caldera,Raynor tephra,Correlation: Tephrochronology,?,400,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2390,242030,Raoul Island,14696,Confirmed Eruption,3.0,,Denham caldera and Smith Crater,,Observations: Reported,,1814,,,3.0,9.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-238f,242030,Raoul Island,14697,Confirmed Eruption,3.0,,"Denham caldera, Green Lake",,Observations: Reported,,1870,,,6.0,20.0,4.0,,1870.0,,,10.0,3.0,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-238e,242030,Raoul Island,14699,Confirmed Eruption,0.0,,NNE flank (7.5 km from Raoul Island),,Observations: Reported,,1886,,,3.0,16.0,15.0,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-238d,242030,Raoul Island,14700,Confirmed Eruption,2.0,,"West side of Green Lake, Denham caldera",,Observations: Reported,,1964,,,11.0,19.0,,,1965.0,,?,4.0,25.0,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-238c,242030,Raoul Island,14701,Uncertain Eruption,0.0,,NNE flank (7 km from Raoul Island),,,,1987,,,3.0,25.0,,,1987.0,,,3.0,25.0,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-238b,242030,Raoul Island,14702,Confirmed Eruption,1.0,?,Green Lake crater,,Observations: Reported,,2006,,,3.0,17.0,,,2006.0,,,3.0,17.0,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-238a,242030,Raoul Island,14690,Confirmed Eruption,4.0,,Green Lake Pumice Crater,,Isotopic: 14C (uncalibrated),?,550,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2389,242030,Raoul Island,14691,Confirmed Eruption,3.0,,Pukekohu Crater,,Correlation: Tephrochronology,?,700,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2388,242030,Raoul Island,14692,Confirmed Eruption,4.0,,Expedition Crater,,Correlation: Tephrochronology,?,850,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2387,242030,Raoul Island,14693,Confirmed Eruption,,,NE of Raoul Island (Meyer Islands),,Correlation: Tephrochronology,?,1450,,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2386,242030,Raoul Island,14694,Confirmed Eruption,4.0,,Rangitahua Crater,,Isotopic: 14C (uncalibrated),,1630,50.0,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2385,242030,Raoul Island,14695,Confirmed Eruption,4.0,,"Denham Bay?, Tui Lake Crater",,Isotopic: 14C (uncalibrated),,1720,50.0,,0.0,0.0,,,,,,,,,POINT (-177.92 -29.27)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2384,242050,Monowai,22197,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2009,,,5.0,4.0,3.0,,2009.0,,,12.0,16.0,4.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2383,242050,Monowai,14703,Uncertain Eruption,0.0,,,,,,1944,,,7.0,2.0,182.0,,,,,,,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2382,242050,Monowai,14704,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1977,,,4.0,16.0,15.0,,1977.0,,,4.0,16.0,15.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2381,242050,Monowai,14705,Confirmed Eruption,0.0,,,,Observations: Reported,,1977,,,10.0,17.0,,,1977.0,,?,10.0,27.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2380,242050,Monowai,14706,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1978,,,2.0,16.0,15.0,,1978.0,,,7.0,16.0,15.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-237f,242050,Monowai,14707,Confirmed Eruption,1.0,,,,Observations: Hydrophonic,,1979,,?,2.0,16.0,15.0,,1979.0,,?,4.0,19.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-237e,242050,Monowai,22466,Confirmed Eruption,0.0,,Submarine,,Observations: Hydrophonic,,2014,,,10.0,16.0,,,2014.0,,,11.0,5.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-237d,242050,Monowai,22467,Uncertain Eruption,0.0,,,,,,2016,,,11.0,11.0,,,2016.0,,,11.0,12.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-237c,242050,Monowai,20799,Confirmed Eruption,0.0,,Submarine,,Observations: Hydrophonic,,2012,,,8.0,3.0,,,2012.0,,,8.0,19.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-237b,242050,Monowai,14720,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2003,,,4.0,10.0,,,2004.0,,,9.0,16.0,15.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-237a,242050,Monowai,14721,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2005,,,3.0,2.0,,,2006.0,,,6.0,27.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2379,242050,Monowai,14722,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2006,,,12.0,12.0,,,2007.0,,,11.0,4.0,3.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2378,242050,Monowai,14723,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2008,,?,2.0,8.0,,,2008.0,,?,2.0,8.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2377,242050,Monowai,22464,Confirmed Eruption,0.0,,Summit Crater,,Observations: Hydrophonic,,2011,,,5.0,17.0,,,2011.0,,,5.0,22.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2376,242050,Monowai,22465,Confirmed Eruption,1.0,,Summit,,Observations: Hydrophonic,,2014,,,1.0,1.0,,,2014.0,,,1.0,1.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2375,242050,Monowai,14714,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1996,,,9.0,20.0,,,1996.0,,,9.0,22.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2374,242050,Monowai,14715,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1997,,,4.0,18.0,,,1997.0,,,4.0,21.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2373,242050,Monowai,14716,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1997,,,12.0,15.0,,,1998.0,,?,2.0,4.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2372,242050,Monowai,14717,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1999,,,6.0,6.0,,,1999.0,,,6.0,11.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2371,242050,Monowai,14718,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2002,,,5.0,24.0,,,2002.0,,,5.0,24.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2370,242050,Monowai,14719,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,2002,,,11.0,1.0,,,2002.0,,,11.0,24.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-236f,242050,Monowai,14708,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1980,,,1.0,16.0,15.0,,1980.0,,,1.0,16.0,15.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-236e,242050,Monowai,14709,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1982,,,5.0,16.0,15.0,,1982.0,,,5.0,16.0,15.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-236d,242050,Monowai,14710,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1986,,,6.0,16.0,15.0,,1986.0,,,6.0,16.0,15.0,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-236c,242050,Monowai,14711,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1988,,,9.0,8.0,,,1988.0,,,9.0,8.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-236b,242050,Monowai,14712,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1990,,,5.0,30.0,,,1991.0,,,3.0,25.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-236a,242050,Monowai,14713,Confirmed Eruption,0.0,,,,Observations: Hydrophonic,,1995,,,11.0,27.0,,,1995.0,,,11.0,30.0,,POINT (-177.188 -25.887)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2369,243010,Tofua Arc at 21.3°S,14724,Confirmed Eruption,0.0,,,,Observations: Reported,,1907,,,7.0,16.0,15.0,,,,,,,,POINT (-175.65 -21.338)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2368,243010,Tofua Arc at 21.3°S,14725,Confirmed Eruption,0.0,,,,Observations: Reported,,1932,,,12.0,1.0,30.0,,,,,,,,POINT (-175.65 -21.338)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2367,243030,Tofua Arc at 20.9°S,22185,Confirmed Eruption,0.0,,Submarine,,Observations: Reported,,2017,,,1.0,23.0,,,2017.0,,,1.0,31.0,,POINT (-175.55 -20.852)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2366,243030,Tofua Arc at 20.9°S,14727,Confirmed Eruption,0.0,,,,Observations: Reported,,1911,,,8.0,16.0,15.0,,,,,,,,POINT (-175.55 -20.852)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2365,243030,Tofua Arc at 20.9°S,14728,Confirmed Eruption,0.0,,,,Observations: Reported,,1923,,,7.0,1.0,,,,,,,,,POINT (-175.55 -20.852)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2364,243030,Tofua Arc at 20.9°S,14729,Confirmed Eruption,1.0,,,,Observations: Reported,,1999,,<,1.0,8.0,,,1999.0,,?,1.0,14.0,,POINT (-175.55 -20.852)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2363,243030,Tofua Arc at 20.9°S,14743,Uncertain Eruption,0.0,,,,Observations: Reported,,1970,,,1.0,3.0,,,1970.0,,,1.0,3.0,,POINT (-175.55 -20.852)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2362,243040,Hunga Tonga-Hunga Ha'apai,14730,Confirmed Eruption,2.0,,,,Observations: Reported,,1912,,,4.0,29.0,,,,,,,,,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2361,243040,Hunga Tonga-Hunga Ha'apai,14731,Confirmed Eruption,2.0,,,,Observations: Reported,,1937,,,7.0,2.0,182.0,,,,,,,,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2360,243040,Hunga Tonga-Hunga Ha'apai,14732,Confirmed Eruption,0.0,,1 km SSE of Hunga Ha'apai,,Observations: Reported,,1988,,,6.0,1.0,,,1988.0,,>,6.0,3.0,,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-235f,243040,Hunga Tonga-Hunga Ha'apai,14733,Confirmed Eruption,2.0,,Hunga Ha'apai,,Observations: Reported,,2009,,?,3.0,17.0,,,2009.0,,,3.0,22.0,1.0,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-235e,243040,Hunga Tonga-Hunga Ha'apai,22429,Confirmed Eruption,5.0,,,,Observations: Reported,,2021,,,12.0,20.0,,,2022.0,,,1.0,15.0,,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-235d,243040,Hunga Tonga-Hunga Ha'apai,22432,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,1110,70.0,,,,,,,,,,,,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-235c,243040,Hunga Tonga-Hunga Ha'apai,20983,Confirmed Eruption,2.0,,about 1 km SW of Hunga Tonga and 1 km E of Hunga Ha'apai islands,,Observations: Reported,,2014,,,12.0,19.0,,,2015.0,,,1.0,23.0,3.0,POINT (-175.3841 -20.5532)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-235b,243050,Fonuafo'ou,14734,Uncertain Eruption,0.0,,,,,,1781,,,0.0,0.0,,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-235a,243050,Fonuafo'ou,14735,Uncertain Eruption,0.0,,,,,,1865,,,7.0,2.0,182.0,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2359,243050,Fonuafo'ou,14736,Confirmed Eruption,2.0,,,,Observations: Reported,,1877,,,7.0,2.0,182.0,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2358,243050,Fonuafo'ou,14737,Confirmed Eruption,3.0,,,,Observations: Reported,,1885,,?,10.0,12.0,,,1886.0,,,7.0,2.0,182.0,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2357,243050,Fonuafo'ou,14738,Uncertain Eruption,0.0,?,,,,,1894,,,12.0,16.0,15.0,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2356,243050,Fonuafo'ou,14739,Uncertain Eruption,0.0,?,,,,,1921,,,11.0,16.0,15.0,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2355,243050,Fonuafo'ou,14740,Confirmed Eruption,2.0,,,,Observations: Reported,,1927,,,10.0,4.0,,,1928.0,,>,9.0,16.0,15.0,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2354,243050,Fonuafo'ou,14741,Confirmed Eruption,2.0,,,,Observations: Reported,,1933,,,4.0,16.0,15.0,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2353,243050,Fonuafo'ou,14742,Confirmed Eruption,2.0,,,,Observations: Reported,,1936,,,6.0,16.0,15.0,,,,,,,,POINT (-175.42 -20.32)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2352,243061,Kao,22255,Confirmed Eruption,2.0,,,,Observations: Reported,,1847,,<,7.0,10.0,,,,,,,,,POINT (-175.016 -19.668)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2351,243060,Tofua,14744,Confirmed Eruption,2.0,,,,Observations: Reported,,1774,,,6.0,0.0,,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2350,243060,Tofua,14745,Confirmed Eruption,0.0,,,,Observations: Reported,,1792,,,0.0,0.0,,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-234f,243060,Tofua,14746,Confirmed Eruption,2.0,,,,Observations: Reported,,1854,,,7.0,2.0,182.0,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-234e,243060,Tofua,14747,Confirmed Eruption,2.0,,,,Observations: Reported,,1885,,<,10.0,16.0,15.0,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-234d,243060,Tofua,14748,Confirmed Eruption,2.0,,Northern part of caldera,,Observations: Reported,,1906,,,1.0,16.0,15.0,,1906.0,,,2.0,16.0,15.0,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-234c,243060,Tofua,14749,Confirmed Eruption,2.0,,Northern part of caldera,,Observations: Reported,,1906,,,12.0,16.0,15.0,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-234b,243060,Tofua,14750,Confirmed Eruption,2.0,,Northern part of caldera,,Observations: Reported,,1958,,,12.0,31.0,120.0,?,1960.0,,,7.0,2.0,182.0,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-234a,243060,Tofua,14751,Uncertain Eruption,0.0,,Northern part of caldera,,,,1993,,,4.0,29.0,,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2349,243060,Tofua,14752,Confirmed Eruption,1.0,?,Lofia crater,,Observations: Reported,,2004,,,3.0,19.0,,,2014.0,,,10.0,18.0,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2348,243060,Tofua,22253,Confirmed Eruption,1.0,,,,Observations: Reported,,1847,,<,7.0,10.0,,,,,,,,,POINT (-175.07 -19.75)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a058e3a853_-2347,243060,Tofua,22254,Confirmed Eruption,0.0,,,,Observations: Reported,,1845,,,7.0,1.0,60.0,,,,,,,,POINT (-175.07 -19.75)
