time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-22T13:40:21.480Z,36.1275,-117.7028333,0.64,2.51,ml,30,40,0.1139,0.18,ci,ci38281367,2019-03-22T17:30:11.736Z,"24km ENE of Coso Junction, CA",earthquake,0.19,0.3,0.141,74,reviewed,ci,ci
2019-03-22T16:53:56.600Z,36.1258333,-117.6991667,0.52,2.32,ml,30,55,0.07101,0.16,ci,ci38281615,2019-03-22T18:06:34.680Z,"24km ENE of Coso Junction, CA",earthquake,0.17,0.27,0.113,47,reviewed,ci,ci
2019-04-01T23:09:52.470Z,36.0658333,-117.6906667,1.32,2.13,ml,33,33,0.07279,0.14,ci,ci37601650,2019-04-04T16:28:02.832Z,"23km E of Coso Junction, CA",earthquake,0.13,0.2,0.123,38,reviewed,ci,ci
2019-04-02T16:01:58.090Z,36.0663333,-117.6871667,1.05,2.45,ml,37,34,0.07543,0.15,ci,ci37602442,2019-04-02T21:30:41.870Z,"24km E of Coso Junction, CA",earthquake,0.14,0.23,0.14,25,reviewed,ci,ci
2019-04-02T16:03:14.520Z,36.0658333,-117.6865,1.62,2.37,ml,35,34,0.07561,0.14,ci,ci37602458,2019-04-02T21:35:46.640Z,"24km E of Coso Junction, CA",earthquake,0.14,0.24,0.148,25,reviewed,ci,ci
2019-04-02T16:11:16.960Z,36.0666667,-117.687,1.25,2.82,ml,36,35,0.07572,0.15,ci,ci37602474,2019-04-02T21:41:51.820Z,"24km E of Coso Junction, CA",earthquake,0.14,0.22,0.128,27,reviewed,ci,ci
2019-04-05T14:36:33.020Z,36.0636667,-117.6898333,1.64,2.06,ml,31,33,0.07218,0.14,ci,ci37607178,2019-04-05T15:45:53.540Z,"23km E of Coso Junction, CA",earthquake,0.16,0.22,0.151,42,reviewed,ci,ci
2019-04-07T18:52:58.560Z,36.0693333,-117.6855,1.47,2.31,ml,33,34,0.07821,0.15,ci,ci37609306,2019-04-08T18:26:21.440Z,"24km E of Coso Junction, CA",earthquake,0.14,0.22,0.142,53,reviewed,ci,ci
2019-04-07T18:53:53.240Z,36.0675,-117.6841667,1.36,2.02,ml,33,34,0.0781,0.15,ci,ci37609314,2019-04-08T18:36:28.210Z,"24km E of Coso Junction, CA",earthquake,0.13,0.21,0.143,30,reviewed,ci,ci
2019-04-07T19:51:24.580Z,36.0678333,-117.685,1.32,2.04,ml,37,30,0.07772,0.15,ci,ci37609362,2019-04-08T18:26:21.740Z,"24km E of Coso Junction, CA",earthquake,0.14,0.22,0.143,24,reviewed,ci,ci
2019-04-12T01:03:25.930Z,36.0628333,-117.6921667,1.1,2.16,ml,31,32,0.1196,0.14,ci,ci38543488,2019-04-24T18:07:48.435Z,"23km E of Coso Junction, CA",earthquake,0.13,0.22,0.086,31,reviewed,ci,ci
2019-04-12T15:43:18.010Z,36.0655,-117.6893333,1.54,2.29,ml,31,34,0.1215,0.15,ci,ci38543992,2019-04-24T18:05:20.370Z,"23km E of Coso Junction, CA",earthquake,0.14,0.24,0.098,44,reviewed,ci,ci
2019-04-12T20:33:51.560Z,36.0633333,-117.6911667,1.23,2.17,ml,33,29,0.1198,0.15,ci,ci38544320,2019-04-24T18:04:46.743Z,"23km E of Coso Junction, CA",earthquake,0.15,0.25,0.13,25,reviewed,ci,ci
2019-04-13T09:06:58.730Z,36.0636667,-117.6911667,1.04,2.65,ml,37,29,0.1202,0.15,ci,ci38545024,2019-04-24T18:09:15.339Z,"23km E of Coso Junction, CA",earthquake,0.14,0.24,0.138,26,reviewed,ci,ci
2019-04-17T03:32:06.400Z,36.1221667,-117.6781667,-0.25,2.09,ml,34,39,0.07062,0.15,ci,ci38548896,2019-04-24T18:07:43.453Z,"26km ENE of Coso Junction, CA",earthquake,0.15,0.25,0.139,35,reviewed,ci,ci
2019-04-18T12:54:16.990Z,35.1196667,-118.2671667,5.06,2.11,ml,61,26,0.1425,0.14,ci,ci38550912,2019-04-24T18:04:35.791Z,"11km NW of Mojave, CA",earthquake,0.14,0.76,0.103,26,reviewed,ci,ci
2019-05-07T17:22:23.360Z,35.8768333,-118.0766667,7.76,2.0,ml,36,59,0.1428,0.1,ci,ci38349775,2019-05-07T18:59:37.120Z,"17km WSW of Little Lake, CA",earthquake,0.12,0.57,0.285,31,reviewed,ci,ci
2019-05-09T23:49:11.920Z,36.0676667,-117.6881667,0.81,2.36,ml,36,30,0.07549,0.16,ci,ci38586768,2019-05-10T00:03:29.470Z,"24km E of Coso Junction, CA",earthquake,0.15,0.26,0.156,25,reviewed,ci,ci
2019-05-10T13:11:40.550Z,36.0715,-117.6873333,1.07,2.81,ml,30,34,0.07824,0.15,ci,ci38587488,2019-05-10T15:52:11.721Z,"24km E of Coso Junction, CA",earthquake,0.17,0.25,0.159,72,reviewed,ci,ci
2019-05-10T23:19:58.720Z,36.1231667,-117.6695,2.07,2.83,ml,44,38,0.0692,0.15,ci,ci38588448,2019-05-11T00:10:50.380Z,"26km ENE of Coso Junction, CA",earthquake,0.15,0.3,0.175,25,reviewed,ci,ci
2019-05-11T00:04:15.280Z,36.124,-117.6676667,2.78,2.61,ml,38,53,0.06836,0.14,ci,ci38588544,2019-05-11T01:01:23.340Z,"27km ENE of Coso Junction, CA",earthquake,0.17,0.57,0.122,25,reviewed,ci,ci
2019-05-11T02:32:35.960Z,36.1186667,-117.6673333,1.88,2.13,ml,33,51,0.07369,0.13,ci,ci38588760,2019-05-13T14:55:43.340Z,"26km ENE of Coso Junction, CA",earthquake,0.14,0.24,0.158,38,reviewed,ci,ci
2019-05-13T03:23:27.720Z,36.1211667,-117.6703333,2.56,2.92,ml,36,38,0.0712,0.15,ci,ci38591624,2019-05-14T20:15:45.250Z,"26km ENE of Coso Junction, CA",earthquake,0.16,0.37,0.143,112,reviewed,ci,ci
2019-05-13T20:14:42.160Z,36.1208333,-117.6731667,2.69,2.77,ml,35,39,0.07162,0.16,ci,ci38592608,2019-05-15T15:08:48.750Z,"26km ENE of Coso Junction, CA",earthquake,0.16,0.37,0.126,86,reviewed,ci,ci
2019-05-13T20:45:26.940Z,36.1205,-117.6701667,2.15,3.08,ml,47,39,0.07186,0.17,ci,ci38592680,2022-08-08T13:40:20.001Z,"26km ENE of Coso Junction, CA",earthquake,0.14,0.3,0.152,210,reviewed,ci,ci
2019-05-15T12:15:02.140Z,36.1196667,-117.6675,1.48,2.13,ml,39,38,0.07269,0.16,ci,ci38594816,2019-07-02T21:28:27.085Z,"27km ENE of Coso Junction, CA",earthquake,0.15,0.25,0.159,25,reviewed,ci,ci
2019-05-20T00:17:42.540Z,35.0083333,-118.3671667,7.7,2.91,ml,73,26,0.02748,0.17,ci,ci38599720,2019-07-02T21:52:48.807Z,"16km SSE of Tehachapi, CA",earthquake,0.13,0.39,0.197,159,reviewed,ci,ci
2019-05-20T10:34:37.110Z,35.5511667,-118.2421667,6.5,2.11,ml,47,32,0.08429,0.11,ci,ci38599928,2019-07-02T21:54:33.501Z,"22km ESE of Lake Isabella, CA",earthquake,0.11,0.37,0.262,26,reviewed,ci,ci
2019-05-22T06:53:56.260Z,36.1191667,-117.6705,2.14,3.32,ml,42,39,0.0732,0.16,ci,ci38601472,2019-08-13T14:30:29.040Z,"26km ENE of Coso Junction, CA",earthquake,0.15,0.29,0.117,257,reviewed,ci,ci
2019-05-25T06:52:38.560Z,36.2383333,-118.2025,2.78,2.0,ml,29,120,0.2241,0.17,ci,ci38604352,2019-07-02T21:34:01.649Z,"18km WSW of Olancha, CA",earthquake,0.23,1.38,0.15,31,reviewed,ci,ci
2019-05-25T06:58:45.530Z,36.2403333,-118.203,1.7,2.17,ml,30,93,0.2225,0.19,ci,ci38604360,2019-07-02T21:38:31.683Z,"18km WSW of Olancha, CA",earthquake,0.23,0.99,0.145,42,reviewed,ci,ci
2019-05-26T04:33:52.770Z,36.2395,-118.2048333,4.85,2.15,ml,31,83,0.2239,0.16,ci,ci38605392,2019-07-02T21:31:00.675Z,"18km WSW of Olancha, CA",earthquake,0.22,1.29,0.124,31,reviewed,ci,ci
2019-05-27T17:02:35.380Z,36.0676667,-117.9043333,4.92,2.33,ml,31,58,0.06086,0.11,ci,ci38606672,2019-07-02T21:37:15.947Z,"5km ENE of Coso Junction, CA",earthquake,0.15,0.43,0.198,59,reviewed,ci,ci
2019-05-28T02:53:07.090Z,36.0123333,-117.8081667,1.44,2.54,ml,35,49,0.02979,0.14,ci,ci38607032,2019-07-02T21:52:12.655Z,"12km NE of Little Lake, CA",earthquake,0.14,0.18,0.156,26,reviewed,ci,ci
2019-05-28T16:23:16.450Z,36.2233333,-118.1888333,-0.4,2.34,ml,32,90,0.2332,0.15,ci,ci38607888,2019-07-02T21:45:46.175Z,"18km WSW of Olancha, CA",earthquake,0.19,0.61,0.172,25,reviewed,ci,ci
2019-05-28T17:04:20.850Z,36.2286667,-118.1903333,2.57,2.29,ml,35,79,0.2288,0.14,ci,ci38607992,2019-07-02T21:45:35.134Z,"18km WSW of Olancha, CA",earthquake,0.17,0.72,0.176,25,reviewed,ci,ci
2019-05-28T19:54:22.720Z,36.2295,-118.1946667,1.8,2.6,ml,35,92,0.2294,0.14,ci,ci38608224,2019-07-02T21:29:13.372Z,"18km WSW of Olancha, CA",earthquake,0.18,0.72,0.143,26,reviewed,ci,ci
2019-05-28T21:32:51.530Z,36.2213333,-118.1971667,0.24,2.64,ml,28,91,0.2377,0.16,ci,ci37419189,2019-07-02T21:54:27.767Z,"18km WSW of Olancha, CA",earthquake,0.2,0.67,0.166,124,reviewed,ci,ci
2019-05-29T01:30:59.430Z,36.2231667,-118.1921667,2.22,2.04,ml,30,114,0.2344,0.16,ci,ci38608672,2019-07-02T21:38:09.380Z,"18km WSW of Olancha, CA",earthquake,0.23,0.88,0.222,26,reviewed,ci,ci
2019-05-29T05:19:11.700Z,36.226,-118.1961667,-0.74,2.62,ml,35,82,0.2331,0.18,ci,ci38608920,2019-07-02T21:37:14.909Z,"18km WSW of Olancha, CA",earthquake,0.21,0.72,0.151,25,reviewed,ci,ci
2019-05-29T09:33:02.020Z,36.2196667,-118.1905,1.36,2.29,ml,39,80,0.2371,0.15,ci,ci38609048,2019-07-02T21:33:12.294Z,"18km WSW of Olancha, CA",earthquake,0.18,0.6,0.159,26,reviewed,ci,ci
2019-05-29T23:39:02.760Z,35.0413333,-117.6746667,-0.82,2.05,ml,37,39,0.1082,0.21,ci,ci38610408,2019-07-02T21:47:40.768Z,"5km NNW of Boron, CA",quarry blast,0.38,31.61,0.216,76,reviewed,ci,ci
2019-05-31T06:35:34.930Z,36.1208333,-117.6701667,2.58,2.17,ml,33,52,0.07153,0.13,ci,ci38612576,2019-07-02T21:35:41.842Z,"26km ENE of Coso Junction, CA",earthquake,0.15,0.32,0.177,43,reviewed,ci,ci
2019-06-05T17:19:35.460Z,36.1206667,-117.6698333,2.61,2.9,ml,35,38,0.07169,0.15,ci,ci38624800,2019-07-02T21:54:26.569Z,"26km ENE of Coso Junction, CA",earthquake,0.16,0.37,0.146,101,reviewed,ci,ci
2019-06-06T04:05:08.840Z,36.123,-117.6691667,2.7,2.63,ml,35,38,0.06936,0.16,ci,ci38626088,2019-07-02T21:23:58.267Z,"26km ENE of Coso Junction, CA",earthquake,0.17,0.37,0.162,79,reviewed,ci,ci
2019-06-12T06:40:05.440Z,35.4911667,-118.3453333,3.16,2.17,ml,39,60,0.1733,0.17,ci,ci38636928,2019-07-02T21:28:30.257Z,"17km SE of Bodfish, CA",earthquake,0.17,0.73,0.185,25,reviewed,ci,ci
2019-06-13T07:36:59.190Z,36.2198333,-118.1905,2.44,2.28,ml,34,90,0.237,0.16,ci,ci38639648,2019-07-02T21:47:11.607Z,"18km WSW of Olancha, CA",earthquake,0.21,0.84,0.177,26,reviewed,ci,ci
2019-06-16T01:48:53.270Z,36.1141667,-117.673,2.44,3.26,ml,40,39,0.07826,0.15,ci,ci38644688,2019-09-06T14:25:12.040Z,"26km ENE of Coso Junction, CA",earthquake,0.14,0.32,0.106,262,reviewed,ci,ci
2019-06-16T01:51:15.270Z,36.1145,-117.6738333,2.23,2.1,ml,34,71,0.07796,0.14,ci,ci38644704,2019-07-02T21:59:05.025Z,"26km ENE of Coso Junction, CA",earthquake,0.16,0.37,0.154,33,reviewed,ci,ci
2019-06-19T18:32:16.930Z,35.0466667,-117.6626667,-0.79,2.23,ml,57,49,0.1154,0.14,ci,ci38650856,2019-07-02T21:58:15.101Z,"5km NNW of Boron, CA",quarry blast,0.2,31.61,0.146,68,reviewed,ci,ci
2019-06-21T06:47:01.370Z,36.1191667,-117.881,7.98,2.17,ml,32,57,0.02122,0.13,ci,ci38424455,2019-07-02T21:37:43.526Z,"10km NE of Coso Junction, CA",earthquake,0.19,0.34,0.188,39,reviewed,ci,ci
2019-06-21T07:09:20.210Z,36.1186667,-117.8801667,8.16,2.08,ml,31,57,0.02052,0.12,ci,ci38424471,2019-07-02T21:51:50.612Z,"10km NE of Coso Junction, CA",earthquake,0.17,0.34,0.191,33,reviewed,ci,ci
2019-06-21T08:55:50.540Z,36.1165,-117.8791667,8.13,2.08,ml,31,57,0.01971,0.13,ci,ci38424543,2019-07-02T21:48:32.492Z,"10km NE of Coso Junction, CA",earthquake,0.19,0.35,0.163,35,reviewed,ci,ci
2019-06-27T21:34:00.500Z,35.197,-118.2331667,1.68,2.32,ml,48,26,0.1801,0.14,ci,ci38434015,2019-07-02T21:28:47.342Z,"17km NNW of Mojave, CA",earthquake,0.12,0.52,0.178,23,reviewed,ci,ci
