time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1940-01-26T23:11:43.730Z,42.099,77.535,15.0,5.71,mw,,,,,iscgem,iscgem901173,2022-04-26T19:33:31.787Z,"29 km E of Kadzhi-Say, Kyrgyzstan",earthquake,,6.4,0.2,,reviewed,iscgem,iscgem
1940-01-27T14:49:49.150Z,34.146,139.027,15.0,5.95,mw,,,,,iscgem,iscgem901174,2022-04-26T19:33:33.845Z,"59 km S of Shimoda, Japan",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1940-02-03T19:34:56.700Z,39.804,37.799,15.0,5.1,mw,,,,,iscgemsup,iscgemsup901182,2022-05-09T16:47:39.163Z,"10 km SSE of Zara, Turkey",earthquake,,12.0,0.2,,reviewed,iscgemsup,iscgemsup
1940-02-05T07:59:30.900Z,45.772,83.767,15.0,5.81,mw,,,,,iscgem,iscgem901183,2022-04-26T19:33:35.038Z,"89 km WNW of Karamay, China",earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-02-07T17:15:59.350Z,51.357,174.847,15.0,6.57,mw,,,,,iscgem,iscgem901184,2022-04-26T19:33:36.198Z,"201 km SE of Attu Station, Alaska",earthquake,,8.8,0.26,,reviewed,iscgem,iscgem
1940-02-09T13:53:44.900Z,40.256,142.564,35.0,6.07,mw,,,,,iscgem,iscgem901192,2022-04-26T19:33:41.990Z,"86 km NE of Miyako, Japan",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1940-02-12T00:01:24.970Z,-28.352,-70.776,35.0,6.41,mw,,,,,iscgem,iscgem901194,2022-04-26T19:33:43.479Z,"24 km N of Vallenar, Chile",earthquake,,13.8,0.31,,reviewed,iscgem,iscgem
1940-02-12T05:25:49.830Z,51.751,-177.936,15.0,5.72,mw,,,,,iscgem,iscgem901195,2022-04-26T19:33:48.795Z,"90 km W of Adak, Alaska",earthquake,,30.4,0.67,,reviewed,iscgem,iscgem
1940-02-12T09:17:50.770Z,54.959,-161.13,45.0,6.04,mw,,,,,iscgem,iscgem901197,2022-04-26T19:33:50.680Z,"58 km SW of Sand Point, Alaska",earthquake,,15.9,0.24,,reviewed,iscgem,iscgem
1940-02-13T13:26:44.400Z,13.168,55.837,15.0,5.56,mw,,,,,iscgem,iscgem901200,2022-04-26T19:33:51.899Z,"205 km ENE of Hadibu, Yemen",earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-02-16T01:02:03.860Z,32.593,93.861,15.0,5.66,mw,,,,,iscgem,iscgem901204,2022-04-26T19:33:53.008Z,"210 km NE of Nagqu, China",earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-02-20T12:54:37.280Z,-38.787,78.338,10.0,6.31,mw,,,,,iscgem,iscgem901207,2022-04-26T19:33:54.520Z,Mid-Indian Ridge,earthquake,,25.0,0.24,,reviewed,iscgem,iscgem
1940-02-22T13:30:53.630Z,19.753,121.447,25.0,5.96,mw,,,,,iscgem,iscgem901209,2022-04-26T19:33:55.630Z,"Babuyan Islands region, Philippines",earthquake,,8.5,0.42,,reviewed,iscgem,iscgem
1940-02-23T00:39:57.470Z,40.272,19.855,15.0,5.58,mw,,,,,iscgem,iscgem901210,2022-04-26T19:33:56.810Z,"13 km SW of Memaliaj, Albania",earthquake,,6.5,0.2,,reviewed,iscgem,iscgem
1940-02-24T12:00:09.190Z,-2.439,141.794,15.0,6.34,mw,,,,,iscgem,iscgem901213,2022-04-26T19:33:57.946Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,8.5,0.42,,reviewed,iscgem,iscgem
1940-02-28T17:28:06.820Z,33.1496667,-115.9828333,6.0,4.55,ml,3.0,309.0,1.106,0.29,ci,ci3365234,2018-06-04T20:43:44.000Z,"14km E of Ocotillo Wells, CA",earthquake,4.57,31.61,0.067,14.0,reviewed,ci,ci
1940-02-29T16:07:42.910Z,34.86,25.632,15.0,6.18,mw,,,,,iscgem,iscgem901217,2022-04-26T19:33:59.080Z,"16 km S of Néa Anatolí, Greece",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1940-03-03T00:05:40.440Z,-17.925,167.674,15.0,6.38,mw,,,,,iscgem,iscgem901220,2022-04-26T19:34:00.257Z,"70 km WSW of Port-Vila, Vanuatu",earthquake,,23.1,0.2,,reviewed,iscgem,iscgem
1940-03-04T19:59:09.300Z,15.047,-45.25,15.0,6.02,mw,,,,,iscgem,iscgem901221,2022-04-26T19:34:01.430Z,northern Mid-Atlantic Ridge,earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-03-07T05:04:35.490Z,41.911,36.489,15.0,5.36,mw,,,,,iscgemsup,iscgemsup901228,2022-05-09T16:02:34.601Z,"61 km NE of Bafra, Turkey",earthquake,,25.0,0.2,,reviewed,iscgemsup,iscgemsup
1940-03-07T07:08:44.170Z,-32.967,-109.996,15.0,6.32,mw,,,,,iscgem,iscgem901229,2022-04-26T19:34:02.554Z,southern East Pacific Rise,earthquake,,25.0,0.29,,reviewed,iscgem,iscgem
1940-03-10T18:01:54.000Z,37.0,-115.0,16.0,5.0,fa,,,,,ushis,ushis1282,2018-06-04T20:43:44.000Z,"43 km SSE of Alamo, Nevada",earthquake,,,,,reviewed,ushis,woo
1940-03-11T00:06:30.000Z,37.0,-115.0,16.0,4.5,ml,,,,,ushis,ushis1283,2018-06-04T20:43:44.000Z,"43 km SSE of Alamo, Nevada",earthquake,,,,,reviewed,ushis,pas
1940-03-11T11:25:35.080Z,41.233,142.379,55.0,5.77,mw,,,,,iscgem,iscgem901236,2022-04-26T19:34:03.747Z,"97 km E of Mutsu, Japan",earthquake,,20.1,0.68,,reviewed,iscgem,iscgem
1940-03-14T18:22:46.350Z,-55.367,147.613,10.0,6.74,mw,,,,,iscgem,iscgem901238,2022-04-26T19:34:04.919Z,west of Macquarie Island,earthquake,,25.0,0.27,,reviewed,iscgem,iscgem
1940-03-15T05:28:11.910Z,26.719,142.72,20.0,6.06,mw,,,,,iscgem,iscgem901241,2022-04-26T19:34:06.083Z,"Bonin Islands, Japan region",earthquake,,8.8,0.2,,reviewed,iscgem,iscgem
1940-03-16T20:40:40.990Z,55.93,-156.608,15.0,6.13,mw,,,,,iscgem,iscgem901242,2022-04-26T19:34:07.184Z,"118 km ESE of Chignik, Alaska",earthquake,,18.9,0.35,,reviewed,iscgem,iscgem
1940-03-17T09:08:55.060Z,38.009,42.897,15.0,5.44,mw,,,,,iscgem,iscgem901243,2022-04-26T19:34:08.315Z,"15 km SE of Bahçesaray, Turkey",earthquake,,5.3,0.22,,reviewed,iscgem,iscgem
1940-03-17T15:08:25.390Z,42.001,83.514,15.0,5.55,mw,,,,,iscgem,iscgem901244,2022-04-26T19:34:09.484Z,"57 km ENE of Kuqa, China",earthquake,,12.2,0.24,,reviewed,iscgem,iscgem
1940-03-18T05:39:04.810Z,-31.637,-178.436,45.0,6.29,mw,,,,,iscgem,iscgem901245,2022-04-26T19:34:10.717Z,Kermadec Islands region,earthquake,,27.8,0.51,,reviewed,iscgem,iscgem
1940-03-21T13:52:54.200Z,-10.219,107.711,15.0,6.27,mw,,,,,iscgem,iscgem901250,2022-05-09T22:49:08.235Z,"south of Java, Indonesia",earthquake,,11.7,0.35,,reviewed,iscgem,iscgem
1940-03-27T12:31:25.470Z,51.426,179.431,50.0,6.56,mw,,,,,iscgem,iscgem901254,2022-04-26T19:34:13.000Z,"276 km WSW of Adak, Alaska",earthquake,,15.5,0.22,,reviewed,iscgem,iscgem
1940-03-27T19:16:47.330Z,5.076,61.417,15.0,5.51,mw,,,,,iscgem,iscgem901255,2022-04-26T19:34:14.149Z,Carlsberg Ridge,earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-03-27T20:58:16.520Z,50.15,179.278,35.0,5.82,mw,,,,,iscgem,iscgem901256,2022-04-26T19:34:15.310Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,2.4,0.69,,reviewed,iscgem,iscgem
1940-03-29T21:37:29.920Z,2.541,96.569,25.0,5.52,mw,,,,,iscgem,iscgem901259,2022-04-26T19:34:16.438Z,"22 km ENE of Sinabang, Indonesia",earthquake,,5.6,0.2,,reviewed,iscgem,iscgem
1940-03-31T16:52:24.940Z,-19.765,-71.056,15.0,5.84,mw,,,,,iscgem,iscgem901263,2022-04-26T19:34:17.536Z,"106 km WNW of Iquique, Chile",earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-04-01T11:19:04.510Z,-2.959,139.624,35.0,6.49,mw,,,,,iscgem,iscgem901264,2022-04-26T19:34:18.677Z,"119 km WSW of Abepura, Indonesia",earthquake,,16.3,0.32,,reviewed,iscgem,iscgem
1940-04-06T13:43:02.830Z,23.836,102.367,15.0,5.98,mw,,,,,iscgem,iscgem901266,2022-04-26T19:34:19.890Z,"60 km SSW of Yuxi, China",earthquake,,25.0,0.47,,reviewed,iscgem,iscgem
1940-04-07T08:42:00.000Z,37.0,-115.0,16.0,4.5,ml,,,,,ushis,ushis1284,2018-06-04T20:43:44.000Z,"43 km SSE of Alamo, Nevada",earthquake,,,,,reviewed,ushis,pas
1940-04-08T02:49:22.040Z,13.158,125.214,15.0,5.84,mw,,,,,iscgem,iscgem901269,2022-04-26T19:34:21.052Z,"57 km NNE of Cabodiongan, Philippines",earthquake,,18.3,0.2,,reviewed,iscgem,iscgem
1940-04-08T08:49:24.470Z,-32.974,-72.263,20.0,6.11,mw,,,,,iscgem,iscgem901270,2022-04-26T19:34:22.201Z,"59 km W of Valparaíso, Chile",earthquake,,10.8,0.29,,reviewed,iscgem,iscgem
1940-04-11T09:04:12.480Z,48.123,154.579,35.0,5.98,mw,,,,,iscgem,iscgem901272,2022-04-26T19:34:23.306Z,Kuril Islands,earthquake,,17.9,0.41,,reviewed,iscgem,iscgem
1940-04-13T06:29:10.570Z,39.531,35.446,15.0,5.8,mw,,,,,iscgem,iscgem901274,2022-04-26T19:34:24.401Z,"18 km SSW of Saraykent, Turkey",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1940-04-13T17:21:43.120Z,10.042,50.729,15.0,5.88,mw,,,,,iscgem,iscgem901275,2022-04-26T19:34:25.491Z,"60 km ESE of Iskushuban, Somalia",earthquake,,25.0,0.25,,reviewed,iscgem,iscgem
1940-04-14T14:33:52.850Z,9.645,127.557,15.0,5.91,mw,,,,,iscgemsup,iscgemsup901280,2022-05-09T16:48:19.958Z,"155 km ENE of Cortes, Philippines",earthquake,,25.0,0.71,,reviewed,iscgemsup,iscgemsup
1940-04-14T14:56:19.980Z,44.843,149.685,35.0,6.04,mw,,,,,iscgem,iscgem901281,2022-04-26T19:34:26.630Z,"148 km ESE of Kuril’sk, Russia",earthquake,,14.7,0.2,,reviewed,iscgem,iscgem
1940-04-16T06:07:47.770Z,52.224,173.778,30.0,7.04,mw,,,,,iscgem,iscgem901282,2022-04-26T19:34:27.781Z,"80 km SSE of Attu Station, Alaska",earthquake,,9.3,0.33,,reviewed,iscgem,iscgem
1940-04-16T06:43:10.490Z,52.849,173.551,30.0,7.05,mw,,,,,iscgem,iscgem901283,2022-04-26T19:34:28.858Z,"24 km E of Attu Station, Alaska",earthquake,,11.7,0.39,,reviewed,iscgem,iscgem
1940-04-19T00:06:47.170Z,51.334,173.888,15.0,6.0,mw,,,,,iscgem,iscgem901290,2022-04-26T19:34:29.944Z,"175 km SSE of Attu Station, Alaska",earthquake,,3.5,0.56,,reviewed,iscgem,iscgem
1940-04-19T14:39:54.580Z,49.339,156.25,35.0,6.07,mw,,,,,iscgem,iscgem901291,2022-04-26T19:34:31.073Z,"148 km S of Severo-Kuril’sk, Russia",earthquake,,19.7,0.25,,reviewed,iscgem,iscgem
1940-04-22T12:20:43.060Z,39.311,39.963,15.0,5.5,mw,,,,,iscgem,iscgem901295,2022-04-26T19:34:33.038Z,"13 km NW of Yayladere, Turkey",earthquake,,5.9,0.2,,reviewed,iscgem,iscgem
1940-04-27T09:35:28.990Z,-11.435,167.049,15.0,6.27,mw,,,,,iscgem,iscgem901298,2022-04-26T19:34:34.189Z,"157 km ESE of Lata, Solomon Islands",earthquake,,42.7,0.2,,reviewed,iscgem,iscgem
1940-04-27T10:33:22.720Z,0.469,-20.312,15.0,6.27,mw,,,,,iscgem,iscgem901299,2022-05-09T22:49:08.978Z,central Mid-Atlantic Ridge,earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-05-04T07:24:08.710Z,52.139,172.969,25.0,6.29,mw,,,,,iscgem,iscgem901311,2022-04-26T19:34:36.975Z,"80 km S of Attu Station, Alaska",earthquake,,7.1,0.2,,reviewed,iscgem,iscgem
1940-05-04T17:04:38.650Z,35.82,58.031,15.0,5.32,mw,,,,,iscgemsup,iscgemsup901313,2022-05-09T16:48:42.343Z,"53 km SE of Sabzevar, Iran",earthquake,,25.0,0.2,,reviewed,iscgemsup,iscgemsup
1940-05-04T21:01:58.940Z,35.858,58.327,15.0,6.45,mw,,,,,iscgem,iscgem901315,2022-04-26T19:34:38.153Z,"57 km SW of Neysh?b?r, Iran",earthquake,,25.0,0.37,,reviewed,iscgem,iscgem
1940-05-05T02:03:45.120Z,-6.895,-80.395,15.0,6.27,mw,,,,,iscgem,iscgem901316,2022-04-26T19:34:39.306Z,"51 km W of Pimentel, Peru",earthquake,,7.7,0.3,,reviewed,iscgem,iscgem
1940-05-05T06:01:40.150Z,35.468,57.955,15.0,5.51,mw,,,,,iscgem,iscgem901317,2022-04-26T19:34:40.504Z,"22 km N of Bardaskan, Iran",earthquake,,10.3,0.2,,reviewed,iscgem,iscgem
1940-05-07T22:23:44.560Z,41.9,43.742,15.0,6.02,mw,,,,,iscgem,iscgem901322,2022-04-26T19:34:41.669Z,"15 km SE of Khashuri, Georgia",earthquake,,6.1,0.25,,reviewed,iscgem,iscgem
1940-05-10T18:59:32.790Z,-9.806,107.898,15.0,5.96,mw,,,,,iscgem,iscgem901326,2022-04-26T19:34:43.145Z,"270 km S of Kawalu, Indonesia",earthquake,,11.0,0.2,,reviewed,iscgem,iscgem
1940-05-11T13:54:43.520Z,52.246,173.353,25.0,6.37,mw,,,,,iscgem,iscgem901328,2022-04-26T19:34:48.561Z,"67 km S of Attu Station, Alaska",earthquake,,6.6,0.2,,reviewed,iscgem,iscgem
1940-05-11T21:00:24.800Z,23.409,94.295,50.0,5.86,mw,,,,,iscgem,iscgem901329,2022-04-26T19:34:54.902Z,"28 km SSW of Mawlaik, Myanmar",earthquake,,12.2,0.2,,reviewed,iscgem,iscgem
1940-05-17T01:59:43.420Z,7.316,-81.572,15.0,5.91,mw,,,,,iscgem,iscgem901331,2022-04-26T19:35:00.241Z,"51 km SSW of Río Grande, Panama",earthquake,,25.0,0.2,,reviewed,iscgem,iscgem
1940-05-18T05:03:59.660Z,34.089,-116.2818333,6.0,5.31,ml,8.0,241.0,0.8788,0.15,ci,ci3365269,2022-05-09T16:48:44.719Z,"6km SSE of Joshua Tree, CA",earthquake,1.5,31.61,0.13,14.0,reviewed,ci,ci
1940-05-18T05:51:21.940Z,34.037,-116.3065,6.0,5.2,ml,6.0,241.0,0.889,0.17,ci,ci3365270,2018-06-04T20:43:44.000Z,"11km S of Joshua Tree, CA",earthquake,1.69,31.61,0.078,12.0,reviewed,ci,ci
1940-05-18T06:04:31.790Z,34.042,-116.2618333,6.0,4.52,ml,6.0,243.0,0.9262,0.45,ci,ci3365271,2018-06-04T20:43:44.000Z,"11km SSE of Joshua Tree, CA",earthquake,3.6,31.61,0.082,10.0,reviewed,ci,ci
1940-05-18T07:21:34.470Z,34.0258333,-116.3145,6.0,4.96,ml,6.0,241.0,0.8819,0.34,ci,ci3365272,2018-06-04T20:43:44.000Z,"12km S of Joshua Tree, CA",earthquake,2.74,31.61,0.13,10.0,reviewed,ci,ci
1940-05-19T04:36:40.500Z,32.8441667,-115.381,6.0,6.9,mw,7.0,300.0,,0.42,ci,ci3365279,2024-02-16T10:28:13.282Z,"The 1940 Imperial Valley, California Earthquake",earthquake,12.77,31.61,,0.0,reviewed,ci,ci
1940-05-19T04:48:49.310Z,32.833,-115.5,6.0,4.71,ml,0.0,360.0,2.589,0.287,ci,ci3365280,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,3.0,reviewed,ci,ci
1940-05-19T04:54:56.180Z,32.833,-115.5,6.0,5.15,ml,0.0,360.0,1.477,0.0,ci,ci3365281,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,3.0,reviewed,ci,ci
1940-05-19T05:44:37.230Z,32.833,-115.5,6.0,4.91,ml,0.0,330.5,1.477,1.486,ci,ci3365283,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,5.0,reviewed,ci,ci
1940-05-19T05:51:38.130Z,32.855,-115.5,6.0,5.41,ml,0.0,328.1,,1.445,ci,ci3365285,2018-06-04T20:43:44.000Z,"6km E of Imperial, CA",earthquake,,,,3.0,reviewed,ci,ci
1940-05-19T05:57:19.360Z,32.833,-115.5,6.0,4.71,ml,0.0,360.0,2.589,0.637,ci,ci3365286,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,5.0,reviewed,ci,ci
1940-05-19T06:17:45.860Z,32.833,-115.5,6.0,4.71,ml,0.0,360.0,2.589,1.637,ci,ci3365287,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,7.0,reviewed,ci,ci
1940-05-19T06:33:21.400Z,32.833,-115.5,6.0,5.18,ml,0.0,324.7,1.477,0.494,ci,ci3365288,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,7.0,reviewed,ci,ci
1940-05-19T06:35:33.460Z,32.833,-115.5,6.0,5.18,ml,0.0,360.0,2.589,2.137,ci,ci3365289,2018-06-04T20:43:44.000Z,"7km ESE of Imperial, CA",earthquake,,,,6.0,reviewed,ci,ci
1940-05-19T07:01:00.000Z,32.766,-115.483,16.0,4.5,ml,,,,,ushis,ushis1307,2018-06-04T20:43:44.000Z,"5 km NE of Heber, California",earthquake,,,,,reviewed,ushis,pas
1940-05-19T18:16:33.380Z,-22.702,32.774,15.0,6.13,mw,,,,,iscgem,iscgem901354,2022-04-26T19:35:11.458Z,"203 km N of Chokwé, Mozambique",earthquake,,25.0,0.31,,reviewed,iscgem,iscgem
1940-05-23T06:01:30.070Z,51.518,173.692,15.0,6.05,mw,,,,,iscgem,iscgem901371,2022-04-26T19:35:13.237Z,"151 km SSE of Attu Station, Alaska",earthquake,,16.7,0.33,,reviewed,iscgem,iscgem
1940-05-24T16:33:59.340Z,-11.217,-77.438,45.0,8.2,mw,,,,,iscgem,iscgem901374,2022-04-26T19:35:14.769Z,"21 km SE of Huacho, Peru",earthquake,,6.0,0.4,,reviewed,iscgem,iscgem
1940-05-24T21:57:55.960Z,-11.196,-77.636,45.0,6.7,mw,,,,,iscgem,iscgem901376,2022-05-09T22:49:09.805Z,"10 km SSW of Huacho, Peru",earthquake,,25.0,0.34,,reviewed,iscgem,iscgem
1940-05-28T09:40:47.690Z,-2.314,139.033,35.0,6.61,mw,,,,,iscgem,iscgem901380,2022-04-26T19:35:17.550Z,"180 km W of Abepura, Indonesia",earthquake,,16.0,0.28,,reviewed,iscgem,iscgem
1940-05-29T01:57:50.290Z,66.854,-135.244,15.0,6.3,mw,,,,,iscgem,iscgem901383,2022-04-26T19:35:19.360Z,"67 km SSW of Fort McPherson, Canada",earthquake,,25.0,0.3,,reviewed,iscgem,iscgem
1940-05-29T15:24:45.060Z,39.04,40.562,15.0,5.5,mw,,,,,iscgem,iscgem901384,2022-04-26T19:35:20.690Z,"18 km NNE of Bingöl, Turkey",earthquake,,6.1,0.41,,reviewed,iscgem,iscgem
1940-05-31T00:41:10.770Z,-15.203,-173.107,25.0,6.12,mw,,,,,iscgemsup,iscgemsup16965441,2022-05-09T15:18:29.908Z,"111 km NE of Hihifo, Tonga",earthquake,,19.9,0.76,,reviewed,iscgemsup,iscgemsup
1940-06-01T05:27:01.920Z,34.1055,-116.2716667,6.0,4.56,ml,5.0,247.0,0.8972,0.31,ci,ci3365321,2018-06-04T20:43:44.000Z,"5km SE of Joshua Tree, CA",earthquake,2.62,31.61,0.076,13.0,reviewed,ci,ci
1940-06-01T23:59:28.000Z,32.5,-115.0,6.0,4.68,ml,3.0,355.0,2.486,1.52,ci,ci3365328,2018-06-04T20:43:44.000Z,"7km W of Hermosillo, B.C., MX",earthquake,99.0,31.61,0.054,13.0,reviewed,ci,ci
1940-06-02T11:37:44.330Z,51.26,-177.719,35.0,6.16,mw,,,,,iscgem,iscgem901394,2022-04-26T19:35:22.361Z,"101 km SW of Adak, Alaska",earthquake,,10.6,0.2,,reviewed,iscgem,iscgem
1940-06-02T12:09:35.200Z,11.274,139.001,15.0,5.87,mw,,,,,iscgem,iscgem901395,2022-04-26T19:35:23.899Z,"216 km NNE of Colonia, Micronesia",earthquake,,25.0,0.7,,reviewed,iscgem,iscgem
1940-06-02T23:23:34.180Z,70.785,-15.853,15.0,5.4,mw,,,,,iscgemsup,iscgemsup901398,2022-05-09T16:49:09.861Z,Jan Mayen Island region,earthquake,,25.0,0.2,,reviewed,iscgemsup,iscgemsup
1940-06-03T18:05:27.000Z,25.378,-109.492,15.0,6.31,mw,,,,,iscgem,iscgem901399,2022-04-26T19:35:25.253Z,"45 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1940-06-04T10:35:08.120Z,32.966,-116.315,6.0,5.03,ml,4.0,348.0,0.6004,0.57,ci,ci3365330,2018-06-04T20:43:44.000Z,"26km NE of Pine Valley, CA",earthquake,99.0,31.61,0.065,14.0,reviewed,ci,ci
1940-06-05T11:01:12.590Z,66.83,-135.688,10.0,6.5,mw,,,,,iscgem,iscgem901402,2022-04-26T19:35:26.665Z,"76 km SSW of Fort McPherson, Canada",earthquake,,25.0,0.3,,reviewed,iscgem,iscgem
1940-06-05T14:47:53.110Z,18.149,119.33,15.0,5.71,mw,,,,,iscgem,iscgem901403,2022-04-26T19:35:27.963Z,"120 km WNW of Puro Pinget, Philippines",earthquake,,4.1,0.2,,reviewed,iscgem,iscgem
1940-06-11T08:42:14.180Z,-8.237,125.338,25.0,6.09,mw,,,,,iscgem,iscgem901419,2022-04-26T19:35:29.336Z,"38 km N of Likisá, Timor Leste",earthquake,,10.4,0.2,,reviewed,iscgem,iscgem
1940-06-12T05:37:18.250Z,43.822,149.342,15.0,5.67,mw,,,,,iscgem,iscgem901423,2022-04-26T19:35:30.693Z,"194 km SE of Kuril’sk, Russia",earthquake,,14.6,0.51,,reviewed,iscgem,iscgem
1940-06-12T11:48:42.200Z,-52.299,141.655,15.0,6.16,mw,,,,,iscgem,iscgem901424,2022-04-26T19:35:32.066Z,west of Macquarie Island,earthquake,,25.0,0.31,,reviewed,iscgem,iscgem
1940-06-12T13:59:47.270Z,35.175,141.238,15.0,6.17,mw,,,,,iscgem,iscgem901425,2022-04-26T19:35:33.421Z,"near the east coast of Honshu, Japan",earthquake,,24.4,0.28,,reviewed,iscgem,iscgem
1940-06-12T18:36:53.150Z,31.498,142.62,15.0,5.71,mw,,,,,iscgem,iscgem901427,2022-04-26T19:35:34.834Z,"Izu Islands, Japan region",earthquake,,37.8,0.2,,reviewed,iscgem,iscgem
1940-06-17T10:26:51.430Z,20.115,-154.487,15.0,6.44,mw,,,,,iscgem,iscgem901435,2022-04-26T19:35:36.190Z,"71 km ENE of Honomu, Hawaii",earthquake,,25.0,0.23,,reviewed,iscgem,iscgem
1940-06-18T18:39:04.290Z,52.227,173.34,25.0,6.25,mw,,,,,iscgem,iscgem901439,2022-04-26T19:35:37.549Z,"69 km S of Attu Station, Alaska",earthquake,,6.6,0.25,,reviewed,iscgem,iscgem
1940-06-23T06:55:37.100Z,75.7,-13.017,15.0,5.36,mw,,,,,iscgemsup,iscgemsup901443,2022-05-09T16:49:33.556Z,Greenland Sea,earthquake,,25.0,0.2,,reviewed,iscgemsup,iscgemsup
1940-06-25T02:52:27.260Z,51.837,158.772,35.0,5.8,mw,,,,,iscgem,iscgem901449,2022-04-26T19:35:38.869Z,"124 km SSE of Vilyuchinsk, Russia",earthquake,,12.1,0.22,,reviewed,iscgem,iscgem
