site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
MLO,1981,1,1,0,0,0,1981-01-01T00:00:00Z,1981.0,348469200,339.28,0.51,28,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,2,1,0,0,0,1981-02-01T00:00:00Z,1981.0849315068492,351147600,340.55,0.81,25,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,3,1,0,0,0,1981-03-01T00:00:00Z,1981.1616438356164,353566800,341.65,0.68,25,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,4,1,0,0,0,1981-04-01T00:00:00Z,1981.2465753424656,356245200,342.59,0.47,26,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,5,1,0,0,0,1981-05-01T00:00:00Z,1981.3287671232877,358837200,343.03,0.16,30,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,6,1,0,0,0,1981-06-01T00:00:00Z,1981.4136986301369,361515600,342.52,0.42,25,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,7,1,0,0,0,1981-07-01T00:00:00Z,1981.495890410959,364107600,340.86,0.58,24,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,8,1,0,0,0,1981-08-01T00:00:00Z,1981.580821917808,366786000,338.6,0.9,25,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,9,1,0,0,0,1981-09-01T00:00:00Z,1981.6657534246576,369464400,336.96,0.65,27,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,10,1,0,0,0,1981-10-01T00:00:00Z,1981.7479452054797,372056400,337.04,0.57,25,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,11,1,0,0,0,1981-11-01T00:00:00Z,1981.8328767123287,374734800,338.52,0.55,26,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1981,12,1,0,0,0,1981-12-01T00:00:00Z,1981.9150684931508,377326800,339.88,0.36,20,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,1,1,0,0,0,1982-01-01T00:00:00Z,1982.0,380005200,340.94,0.51,28,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,2,1,0,0,0,1982-02-01T00:00:00Z,1982.0849315068492,382683600,341.75,0.5,24,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,3,1,0,0,0,1982-03-01T00:00:00Z,1982.1616438356164,385102800,342.64,0.41,17,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,4,1,0,0,0,1982-04-01T00:00:00Z,1982.2465753424656,387781200,343.89,0.92,7,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,5,1,0,0,0,1982-05-01T00:00:00Z,1982.3287671232877,390373200,344.77,0.34,27,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,6,1,0,0,0,1982-06-01T00:00:00Z,1982.4136986301369,393051600,343.93,0.46,27,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,7,1,0,0,0,1982-07-01T00:00:00Z,1982.495890410959,395643600,342.48,0.6,28,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,8,1,0,0,0,1982-08-01T00:00:00Z,1982.580821917808,398322000,340.28,1.05,25,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,9,1,0,0,0,1982-09-01T00:00:00Z,1982.6657534246576,401000400,338.35,0.92,21,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,10,1,0,0,0,1982-10-01T00:00:00Z,1982.7479452054797,403592400,338.44,0.69,26,19.536,-155.576,3410.0,3397.0,13.0,...
MLO,1982,11,1,0,0,0,1982-11-01T00:00:00Z,1982.8328767123287,406270800,339.45,0.57,24,19.536,-155.576,3410.0,3397.0,13.0,...
