site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SMO,1980,1,1,0,0,0,1980-01-01T00:00:00Z,1980.0,316846800,337.47,0.32,31,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,2,1,0,0,0,1980-02-01T00:00:00Z,1980.084699453552,319525200,337.54,0.49,27,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,3,1,0,0,0,1980-03-01T00:00:00Z,1980.1639344262296,322030800,337.91,0.53,31,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,4,1,0,0,0,1980-04-01T00:00:00Z,1980.2486338797817,324709200,337.36,0.88,25,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,5,1,0,0,0,1980-05-01T00:00:00Z,1980.330601092896,327301200,337.83,0.66,28,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,6,1,0,0,0,1980-06-01T00:00:00Z,1980.415300546448,329979600,337.98,0.42,30,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,7,1,0,0,0,1980-07-01T00:00:00Z,1980.4972677595629,332571600,338.39,0.38,30,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,8,1,0,0,0,1980-08-01T00:00:00Z,1980.5819672131147,335250000,338.3,0.3,29,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,9,1,0,0,0,1980-09-01T00:00:00Z,1980.6666666666667,337928400,338.18,0.12,30,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,10,1,0,0,0,1980-10-01T00:00:00Z,1980.7486338797817,340520400,338.1,0.18,27,-14.247,-170.564,52.0,42.0,10.0,...
SMO,1980,11,1,0,0,0,1980-11-01T00:00:00Z,1980.8333333333333,343198800,338.53,0.19,26,-14.247,-170.564,60.0,42.0,18.0,...
SMO,1980,12,1,0,0,0,1980-12-01T00:00:00Z,1980.915300546448,345790800,338.74,0.22,26,-14.247,-170.564,60.0,42.0,18.0,...
SMO,1981,1,1,0,0,0,1981-01-01T00:00:00Z,1981.0,348469200,338.86,0.36,28,-14.247,-170.564,60.0,42.0,18.0,...
SMO,1981,2,1,0,0,0,1981-02-01T00:00:00Z,1981.0849315068492,351147600,339.23,0.42,16,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,3,1,0,0,0,1981-03-01T00:00:00Z,1981.1616438356164,353566800,338.71,1.21,20,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,4,1,0,0,0,1981-04-01T00:00:00Z,1981.2465753424656,356245200,339.3,0.7,28,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,5,1,0,0,0,1981-05-01T00:00:00Z,1981.3287671232877,358837200,338.72,0.73,29,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,6,1,0,0,0,1981-06-01T00:00:00Z,1981.4136986301369,361515600,339.3,0.49,27,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,7,1,0,0,0,1981-07-01T00:00:00Z,1981.495890410959,364107600,339.04,0.27,30,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,8,1,0,0,0,1981-08-01T00:00:00Z,1981.580821917808,366786000,339.14,0.25,28,-14.247,-170.564,55.0,42.0,13.0,...
SMO,1981,9,1,0,0,0,1981-09-01T00:00:00Z,1981.6657534246576,369464400,339.19,0.36,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1981,10,1,0,0,0,1981-10-01T00:00:00Z,1981.7479452054797,372056400,339.0,0.29,20,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1981,11,1,0,0,0,1981-11-01T00:00:00Z,1981.8328767123287,374734800,339.43,0.24,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1981,12,1,0,0,0,1981-12-01T00:00:00Z,1981.9150684931508,377326800,339.82,0.23,26,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,1,1,0,0,0,1982-01-01T00:00:00Z,1982.0,380005200,340.34,0.33,31,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,2,1,0,0,0,1982-02-01T00:00:00Z,1982.0849315068492,382683600,340.39,0.56,24,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,3,1,0,0,0,1982-03-01T00:00:00Z,1982.1616438356164,385102800,340.31,0.35,20,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,4,1,0,0,0,1982-04-01T00:00:00Z,1982.2465753424656,387781200,340.28,0.71,6,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,5,1,0,0,0,1982-05-01T00:00:00Z,1982.3287671232877,390373200,340.06,0.42,14,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,6,1,0,0,0,1982-06-01T00:00:00Z,1982.4136986301369,393051600,340.0,0.63,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,7,1,0,0,0,1982-07-01T00:00:00Z,1982.495890410959,395643600,340.69,0.56,30,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,8,1,0,0,0,1982-08-01T00:00:00Z,1982.580821917808,398322000,340.66,0.42,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,9,1,0,0,0,1982-09-01T00:00:00Z,1982.6657534246576,401000400,340.34,0.35,26,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,10,1,0,0,0,1982-10-01T00:00:00Z,1982.7479452054797,403592400,340.16,0.49,24,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,11,1,0,0,0,1982-11-01T00:00:00Z,1982.8328767123287,406270800,340.29,0.36,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1982,12,1,0,0,0,1982-12-01T00:00:00Z,1982.9150684931508,408862800,340.34,0.33,25,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,1,1,0,0,0,1983-01-01T00:00:00Z,1983.0,411541200,340.49,0.41,25,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,2,1,0,0,0,1983-02-01T00:00:00Z,1983.0849315068492,414219600,340.64,0.24,23,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,3,1,0,0,0,1983-03-01T00:00:00Z,1983.1616438356164,416638800,340.94,0.52,24,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,4,1,0,0,0,1983-04-01T00:00:00Z,1983.2465753424656,419317200,340.7,0.34,21,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,5,1,0,0,0,1983-05-01T00:00:00Z,1983.3287671232877,421909200,341.22,0.34,30,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,6,1,0,0,0,1983-06-01T00:00:00Z,1983.4136986301369,424587600,341.89,0.53,28,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,7,1,0,0,0,1983-07-01T00:00:00Z,1983.495890410959,427179600,342.3,0.31,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,8,1,0,0,0,1983-08-01T00:00:00Z,1983.580821917808,429858000,342.39,0.17,31,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,9,1,0,0,0,1983-09-01T00:00:00Z,1983.6657534246576,432536400,342.42,0.2,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,10,1,0,0,0,1983-10-01T00:00:00Z,1983.7479452054797,435128400,342.45,0.19,28,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,11,1,0,0,0,1983-11-01T00:00:00Z,1983.8328767123287,437806800,342.8,0.15,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1983,12,1,0,0,0,1983-12-01T00:00:00Z,1983.9150684931508,440398800,342.99,0.23,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,1,1,0,0,0,1984-01-01T00:00:00Z,1984.0,443077200,343.54,0.32,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,2,1,0,0,0,1984-02-01T00:00:00Z,1984.084699453552,445755600,343.8,0.36,26,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,3,1,0,0,0,1984-03-01T00:00:00Z,1984.1639344262296,448261200,343.82,1.17,26,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,4,1,0,0,0,1984-04-01T00:00:00Z,1984.2486338797817,450939600,343.95,0.85,26,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,5,1,0,0,0,1984-05-01T00:00:00Z,1984.330601092896,453531600,343.08,0.41,30,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,6,1,0,0,0,1984-06-01T00:00:00Z,1984.415300546448,456210000,343.41,0.56,28,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,7,1,0,0,0,1984-07-01T00:00:00Z,1984.4972677595629,458802000,343.78,0.56,28,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,8,1,0,0,0,1984-08-01T00:00:00Z,1984.5819672131147,461480400,343.87,0.2,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,9,1,0,0,0,1984-09-01T00:00:00Z,1984.6666666666667,464158800,343.78,0.18,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,10,1,0,0,0,1984-10-01T00:00:00Z,1984.7486338797817,466750800,343.76,0.22,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,11,1,0,0,0,1984-11-01T00:00:00Z,1984.8333333333333,469429200,343.86,0.25,28,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1984,12,1,0,0,0,1984-12-01T00:00:00Z,1984.915300546448,472021200,344.42,0.25,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1985,1,1,0,0,0,1985-01-01T00:00:00Z,1985.0,474699600,344.5,0.59,27,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1985,2,1,0,0,0,1985-02-01T00:00:00Z,1985.0849315068492,477378000,344.79,0.28,28,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1985,3,1,0,0,0,1985-03-01T00:00:00Z,1985.1616438356164,479797200,344.9,0.6,30,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1985,4,1,0,0,0,1985-04-01T00:00:00Z,1985.2465753424656,482475600,344.73,0.69,29,-14.247,-170.564,53.0,42.0,11.0,...
SMO,1985,5,1,0,0,0,1985-05-01T00:00:00Z,1985.3287671232877,485067600,345.08,1.14,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,6,1,0,0,0,1985-06-01T00:00:00Z,1985.4136986301369,487746000,344.64,0.65,24,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,7,1,0,0,0,1985-07-01T00:00:00Z,1985.495890410959,490338000,345.33,0.48,26,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,8,1,0,0,0,1985-08-01T00:00:00Z,1985.580821917808,493016400,344.96,0.54,30,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,9,1,0,0,0,1985-09-01T00:00:00Z,1985.6657534246576,495694800,344.72,0.14,22,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,10,1,0,0,0,1985-10-01T00:00:00Z,1985.7479452054797,498286800,344.7,0.2,25,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,11,1,0,0,0,1985-11-01T00:00:00Z,1985.8328767123287,500965200,345.0,0.12,21,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1985,12,1,0,0,0,1985-12-01T00:00:00Z,1985.9150684931508,503557200,345.49,0.18,26,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,1,1,0,0,0,1986-01-01T00:00:00Z,1986.0,506235600,346.03,0.44,28,-14.247,-170.564,57.0,42.0,15.0,...
SMO,1986,2,1,0,0,0,1986-02-01T00:00:00Z,1986.0849315068492,508914000,346.28,0.49,16,-14.247,-170.564,57.0,42.0,15.0,...
