site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SPO,1977,10,1,0,0,0,1977-10-01T00:00:00Z,1977.7479452054797,245826000,332.62,0.12,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1977,11,1,0,0,0,1977-11-01T00:00:00Z,1977.8328767123287,248504400,332.59,0.11,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1977,12,1,0,0,0,1977-12-01T00:00:00Z,1977.9150684931508,251096400,332.31,0.1,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,1,1,0,0,0,1978-01-01T00:00:00Z,1978.0,253774800,332.06,0.07,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,2,1,0,0,0,1978-02-01T00:00:00Z,1978.0849315068492,256453200,331.92,0.1,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,3,1,0,0,0,1978-03-01T00:00:00Z,1978.1616438356164,258872400,331.94,0.12,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,4,1,0,0,0,1978-04-01T00:00:00Z,1978.2465753424656,261550800,332.3,0.16,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,5,1,0,0,0,1978-05-01T00:00:00Z,1978.3287671232877,264142800,332.85,0.16,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,6,1,0,0,0,1978-06-01T00:00:00Z,1978.4136986301369,266821200,333.41,0.14,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,7,1,0,0,0,1978-07-01T00:00:00Z,1978.495890410959,269413200,333.82,0.12,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,8,1,0,0,0,1978-08-01T00:00:00Z,1978.580821917808,272091600,334.45,0.29,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,9,1,0,0,0,1978-09-01T00:00:00Z,1978.6657534246576,274770000,334.69,0.08,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,10,1,0,0,0,1978-10-01T00:00:00Z,1978.7479452054797,277362000,334.7,0.08,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,11,1,0,0,0,1978-11-01T00:00:00Z,1978.8328767123287,280040400,334.53,0.08,19,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1978,12,1,0,0,0,1978-12-01T00:00:00Z,1978.9150684931508,282632400,-999.99,-99.99,0,-89.98,-24.8,2800.1,2810.0,-9.9,*..
SPO,1980,1,1,0,0,0,1980-01-01T00:00:00Z,1980.0,316846800,336.14,0.1,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,2,1,0,0,0,1980-02-01T00:00:00Z,1980.084699453552,319525200,335.95,0.1,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,3,1,0,0,0,1980-03-01T00:00:00Z,1980.1639344262296,322030800,336.01,0.08,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,4,1,0,0,0,1980-04-01T00:00:00Z,1980.2486338797817,324709200,336.22,0.09,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,5,1,0,0,0,1980-05-01T00:00:00Z,1980.330601092896,327301200,336.58,0.08,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,6,1,0,0,0,1980-06-01T00:00:00Z,1980.415300546448,329979600,336.92,0.23,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,7,1,0,0,0,1980-07-01T00:00:00Z,1980.4972677595629,332571600,337.36,0.07,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,8,1,0,0,0,1980-08-01T00:00:00Z,1980.5819672131147,335250000,337.65,0.09,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,9,1,0,0,0,1980-09-01T00:00:00Z,1980.6666666666667,337928400,337.89,0.08,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,10,1,0,0,0,1980-10-01T00:00:00Z,1980.7486338797817,340520400,338.08,0.06,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,11,1,0,0,0,1980-11-01T00:00:00Z,1980.8333333333333,343198800,338.03,0.06,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1980,12,1,0,0,0,1980-12-01T00:00:00Z,1980.915300546448,345790800,338.09,0.09,26,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,1,1,0,0,0,1981-01-01T00:00:00Z,1981.0,348469200,337.85,0.2,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,2,1,0,0,0,1981-02-01T00:00:00Z,1981.0849315068492,351147600,337.92,0.16,27,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,3,1,0,0,0,1981-03-01T00:00:00Z,1981.1616438356164,353566800,338.08,0.06,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,4,1,0,0,0,1981-04-01T00:00:00Z,1981.2465753424656,356245200,338.1,0.04,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,5,1,0,0,0,1981-05-01T00:00:00Z,1981.3287671232877,358837200,338.24,0.08,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,6,1,0,0,0,1981-06-01T00:00:00Z,1981.4136986301369,361515600,338.52,0.11,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,7,1,0,0,0,1981-07-01T00:00:00Z,1981.495890410959,364107600,338.95,0.15,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,8,1,0,0,0,1981-08-01T00:00:00Z,1981.580821917808,366786000,339.13,0.1,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,9,1,0,0,0,1981-09-01T00:00:00Z,1981.6657534246576,369464400,339.38,0.15,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,10,1,0,0,0,1981-10-01T00:00:00Z,1981.7479452054797,372056400,339.25,0.11,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,11,1,0,0,0,1981-11-01T00:00:00Z,1981.8328767123287,374734800,339.05,0.07,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1981,12,1,0,0,0,1981-12-01T00:00:00Z,1981.9150684931508,377326800,338.87,0.39,22,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,1,1,0,0,0,1982-01-01T00:00:00Z,1982.0,380005200,339.69,0.05,13,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,2,1,0,0,0,1982-02-01T00:00:00Z,1982.0849315068492,382683600,339.62,0.05,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,3,1,0,0,0,1982-03-01T00:00:00Z,1982.1616438356164,385102800,339.53,0.05,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,4,1,0,0,0,1982-04-01T00:00:00Z,1982.2465753424656,387781200,339.1,0.21,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,5,1,0,0,0,1982-05-01T00:00:00Z,1982.3287671232877,390373200,339.32,0.07,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,6,1,0,0,0,1982-06-01T00:00:00Z,1982.4136986301369,393051600,339.35,0.05,22,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,7,1,0,0,0,1982-07-01T00:00:00Z,1982.495890410959,395643600,339.74,0.08,11,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,8,1,0,0,0,1982-08-01T00:00:00Z,1982.580821917808,398322000,340.05,0.13,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,9,1,0,0,0,1982-09-01T00:00:00Z,1982.6657534246576,401000400,340.31,0.05,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,10,1,0,0,0,1982-10-01T00:00:00Z,1982.7479452054797,403592400,340.25,0.09,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1982,11,1,0,0,0,1982-11-01T00:00:00Z,1982.8328767123287,406270800,340.01,0.13,30,-89.98,-24.8,2823.5,2810.0,13.5,...
