time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-17T00:32:24.050Z,35.0365,-117.6818333,-0.82,1.81,ml,39,57,0.1026,0.15,ci,ci38088600,2018-01-17T00:55:02.844Z,"5km NW of Boron, CA",quarry blast,0.25,31.61,0.105,24,reviewed,ci,ci
2018-01-19T00:00:08.100Z,35.4671667,-115.5465,-1.14,1.72,ml,11,149,0.01799,0.14,ci,ci37177788,2018-01-20T02:35:03.502Z,"22km SW of Primm, NV",quarry blast,0.3,31.61,0.213,9,reviewed,ci,ci
2018-01-22T17:16:22.850Z,33.8523333,-117.498,-0.48,1.91,ml,51,55,0.05619,0.22,ci,ci38090624,2018-01-22T21:41:14.737Z,"4km SE of Home Gardens, CA",quarry blast,0.38,31.61,0.168,55,reviewed,ci,ci
2018-01-22T20:08:43.770Z,34.9908333,-118.1933333,-0.82,1.55,ml,10,128,0.1154,0.2,ci,ci38090728,2018-01-22T21:53:26.804Z,"7km SSW of Mojave, CA",quarry blast,0.64,31.61,0.108,5,reviewed,ci,ci
2018-01-25T00:20:42.300Z,35.0451667,-117.6586667,-0.79,1.5,ml,23,61,0.1148,0.17,ci,ci38091912,2018-01-25T01:11:14.451Z,"5km N of Boron, CA",quarry blast,0.37,31.61,0.097,25,reviewed,ci,ci
2018-01-26T22:15:23.880Z,39.6046667,-121.573,-0.37,1.9,md,10,114,0.05808,0.08,nc,nc72959031,2018-01-27T02:53:16.173Z,"10km N of Oroville, CA",quarry blast,0.69,31.61,0.313,12,reviewed,nc,nc
2018-01-29T01:02:37.610Z,35.0376667,-117.671,-0.79,1.57,ml,24,60,0.1051,0.13,ci,ci38094184,2018-01-30T01:43:11.223Z,"5km NNW of Boron, CA",quarry blast,0.29,31.61,0.108,21,reviewed,ci,ci
2018-01-29T18:00:32.930Z,33.7123333,-117.338,-0.5,1.5,ml,35,52,0.03955,0.2,ci,ci38094640,2018-01-30T02:29:53.655Z,"5km NNW of Lake Elsinore, CA",quarry blast,0.29,31.61,0.139,26,reviewed,ci,ci
2018-01-30T00:28:18.590Z,35.0383333,-117.6743333,-0.82,1.56,ml,24,59,0.1053,0.15,ci,ci38094896,2018-01-30T17:59:22.359Z,"5km NNW of Boron, CA",quarry blast,0.32,31.61,0.085,22,reviewed,ci,ci
2018-01-30T21:31:40.070Z,32.907,-116.9408333,-0.18,1.58,ml,27,60,0.07253,0.33,ci,ci38095432,2018-01-30T22:21:34.222Z,"6km NNW of Lakeside, CA",quarry blast,0.47,31.61,0.127,28,reviewed,ci,ci
2018-01-31T00:24:48.660Z,35.034,-117.6753333,-0.82,1.8,ml,36,58,0.1009,0.16,ci,ci38095520,2018-01-31T01:16:39.695Z,"4km NNW of Boron, CA",quarry blast,0.3,31.61,0.128,30,reviewed,ci,ci
2018-01-31T19:56:57.820Z,40.7456667,-122.3068333,-0.79,1.67,md,13,72,0.1866,0.06,nc,nc72962016,2018-02-01T03:29:20.319Z,"9km NE of Shasta Lake, CA",quarry blast,0.29,31.61,0.102,15,reviewed,nc,nc
2018-01-31T23:00:09.830Z,35.4643333,-115.5348333,-1.14,1.75,ml,12,168,0.02496,0.12,ci,ci38096248,2018-01-31T23:40:07.543Z,"21km SW of Primm, NV",quarry blast,0.34,31.61,0.199,11,reviewed,ci,ci
2018-02-05T00:59:17.130Z,35.0425,-117.6703333,-0.79,1.52,ml,37,59,0.1099,0.18,ci,ci38099672,2018-02-06T17:25:21.021Z,"5km NNW of Boron, CA",quarry blast,0.35,31.61,0.139,31,reviewed,ci,ci
2018-02-06T00:15:19.780Z,35.0356667,-117.676,-0.82,1.68,ml,31,58,0.1024,0.18,ci,ci38100536,2018-02-07T22:03:22.610Z,"5km NNW of Boron, CA",quarry blast,0.34,31.61,0.123,28,reviewed,ci,ci
2018-02-12T21:57:16.870Z,32.5645,-117.0175,-0.36,1.59,ml,27,259,0.08538,0.25,ci,ci38107216,2018-02-20T19:08:37.258Z,"3km ENE of San Ysidro, CA",quarry blast,1.57,31.61,0.214,11,reviewed,ci,ci
2018-02-13T00:21:24.080Z,35.0365,-117.6775,-0.82,1.81,ml,27,58,0.103,0.19,ci,ci38107368,2018-02-20T19:00:27.661Z,"5km NNW of Boron, CA",quarry blast,0.38,31.61,0.094,26,reviewed,ci,ci
2018-02-14T17:46:24.520Z,34.3391667,-116.8511667,-1.41,1.53,ml,23,69,0.02151,0.14,ci,ci38108584,2018-02-14T21:20:35.097Z,"9km N of Big Bear City, CA",quarry blast,0.31,31.61,0.151,37,reviewed,ci,ci
2018-02-14T19:21:04.760Z,39.6006667,-121.5805,-0.37,2.03,md,11,152,0.05877,0.07,nc,nc72969446,2018-02-15T00:26:03.944Z,"10km NNW of Oroville, CA",quarry blast,0.89,31.61,0.205,13,reviewed,nc,nc
2018-02-19T00:38:04.790Z,35.0343333,-117.6795,-0.82,1.8,ml,28,57,0.1007,0.17,ci,ci38111904,2018-02-20T18:19:41.893Z,"5km NW of Boron, CA",quarry blast,0.36,31.61,0.155,46,reviewed,ci,ci
2018-02-22T00:27:21.650Z,33.8345,-117.495,2.56,1.52,ml,64,57,0.04497,0.15,ci,ci38113296,2018-02-22T00:41:59.425Z,"5km SSE of Home Gardens, CA",quarry blast,0.19,0.31,0.15,53,reviewed,ci,ci
2018-02-22T00:30:48.010Z,35.046,-117.664,-0.82,1.56,ml,25,68,0.1145,0.13,ci,ci38113304,2018-02-22T01:08:30.608Z,"5km NNW of Boron, CA",quarry blast,0.33,31.61,0.124,24,reviewed,ci,ci
2018-02-27T00:31:30.720Z,35.0331667,-117.6743333,-0.82,1.84,ml,42,30,0.1002,0.2,ci,ci38116464,2018-02-27T18:03:37.272Z,"4km NNW of Boron, CA",quarry blast,0.35,31.61,0.145,29,reviewed,ci,ci
2018-02-27T19:00:30.550Z,34.7381667,-116.4271667,-0.95,1.85,ml,12,107,0.1156,0.15,ci,ci37883599,2018-02-27T20:31:16.437Z,"24km W of Ludlow, CA",quarry blast,0.37,31.61,0.245,22,reviewed,ci,ci
2018-03-01T22:03:32.970Z,32.625,-116.9766667,-0.36,1.56,ml,32,125,0.04285,0.24,ci,ci37885751,2018-03-01T23:23:52.409Z,"6km SE of Bonita, CA",quarry blast,0.56,31.61,0.101,24,reviewed,ci,ci
2018-03-05T16:55:21.100Z,33.8443333,-117.496,0.55,1.57,ml,32,67,0.05022,0.16,ci,ci37888567,2018-03-06T01:06:13.277Z,"4km SSE of Home Gardens, CA",quarry blast,0.27,31.61,0.212,28,reviewed,ci,ci
2018-03-06T20:30:19.470Z,32.7721667,-116.8893333,-0.26,1.59,ml,20,72,0.0577,0.21,ci,ci37889367,2018-07-27T03:19:43.124Z,"5km ENE of Rancho San Diego, CA",quarry blast,0.39,31.61,0.116,13,reviewed,ci,ci
2018-03-07T00:23:24.260Z,35.0348333,-117.6641667,0.28,1.55,ml,25,61,0.1036,0.16,ci,ci37889455,2018-07-27T03:51:06.395Z,"4km NNW of Boron, CA",quarry blast,0.38,31.61,0.106,25,reviewed,ci,ci
2018-03-07T22:03:26.360Z,33.82,-117.484,-0.51,1.57,ml,52,54,0.03257,0.22,ci,ci37890175,2018-07-27T02:49:48.578Z,"7km SSE of Home Gardens, CA",quarry blast,0.32,31.61,0.246,24,reviewed,ci,ci
2018-03-08T00:18:35.410Z,35.035,-117.681,-0.82,1.59,ml,21,82,0.1012,0.16,ci,ci37890239,2018-07-27T03:17:27.287Z,"5km NW of Boron, CA",quarry blast,0.41,31.61,0.157,28,reviewed,ci,ci
2018-03-12T15:56:27.690Z,33.8503333,-117.4923333,-0.48,1.6,ml,69,46,0.05127,0.24,ci,ci37892671,2018-07-27T03:04:26.659Z,"4km SE of Home Gardens, CA",quarry blast,0.27,31.61,0.16,47,reviewed,ci,ci
2018-03-13T18:24:31.300Z,32.9051667,-116.9443333,-0.18,1.61,ml,50,62,0.06974,0.3,ci,ci37893647,2018-07-27T02:06:16.223Z,"6km NNW of Lakeside, CA",quarry blast,0.47,31.61,0.209,24,reviewed,ci,ci
2018-03-13T19:13:41.100Z,34.9925,-118.1886667,-0.8,1.68,ml,29,53,0.1181,0.24,ci,ci37893663,2018-07-27T03:22:58.917Z,"7km SSW of Mojave, CA",quarry blast,0.41,31.61,0.118,38,reviewed,ci,ci
2018-03-19T19:11:14.250Z,34.9931667,-118.1931667,-0.89,1.53,ml,12,101,0.1177,0.17,ci,ci37897159,2018-07-27T04:08:35.576Z,"7km SSW of Mojave, CA",quarry blast,0.47,31.61,0.013,5,reviewed,ci,ci
2018-03-20T21:12:32.050Z,35.0431667,-117.6625,0.05,1.93,ml,39,61,0.112,0.17,ci,ci37897975,2018-07-27T03:20:56.760Z,"5km NNW of Boron, CA",quarry blast,0.32,0.72,0.171,32,reviewed,ci,ci
2018-03-20T21:59:11.560Z,39.5991667,-121.5881667,-0.37,2.1,md,11,162,0.05789,0.11,nc,nc72987901,2018-03-24T01:12:20.432Z,"10km N of Thermalito, CA",quarry blast,0.72,31.61,0.385,13,reviewed,nc,nc
2018-03-27T19:30:15.020Z,32.7665,-116.8973333,-0.27,1.62,ml,37,54,0.04891,0.25,ci,ci37900727,2018-07-27T02:57:26.521Z,"4km ENE of Rancho San Diego, CA",quarry blast,0.39,31.61,0.131,16,reviewed,ci,ci
2018-03-28T20:36:51.600Z,36.8881667,-121.6148333,-0.1,1.65,md,29,41,0.0187,0.16,nc,nc72990985,2018-04-06T08:50:27.893Z,"2km E of Aromas, CA",quarry blast,0.25,31.61,0.263,23,reviewed,nc,nc
2018-03-30T18:28:52.740Z,32.911,-116.9438333,-0.2,1.53,ml,57,44,0.07534,0.29,ci,ci37903119,2018-07-27T04:19:20.660Z,"6km NNW of Lakeside, CA",quarry blast,0.36,31.61,0.168,27,reviewed,ci,ci
2018-04-01T23:27:45.790Z,35.0436667,-117.6588333,-0.79,1.61,ml,25,61,0.1133,0.15,ci,ci37904799,2018-07-27T03:28:55.316Z,"5km N of Boron, CA",quarry blast,0.36,31.61,0.156,27,reviewed,ci,ci
2018-04-03T19:51:04.350Z,33.8186667,-117.4811667,-0.51,1.71,ml,48,55,0.03013,0.23,ci,ci37906463,2018-07-27T04:08:58.751Z,"8km SSE of Home Gardens, CA",quarry blast,0.31,31.61,0.256,22,reviewed,ci,ci
2018-04-03T22:28:16.480Z,33.0606667,-114.9861667,-0.2,1.8,ml,12,64,0.08846,0.23,ci,ci37183572,2018-04-20T22:26:24.346Z,"46km NE of Holtville, CA",quarry blast,0.59,31.61,0.116,3,reviewed,ci,ci
2018-04-04T23:26:45.560Z,35.0393333,-117.6743333,-0.82,1.69,ml,33,42,0.1062,0.14,ci,ci37907815,2018-07-27T03:58:44.571Z,"5km NNW of Boron, CA",quarry blast,0.26,31.61,0.183,34,reviewed,ci,ci
2018-04-05T16:04:03.870Z,36.8971667,-121.6145,-0.12,1.55,md,21,65,0.02208,0.14,nc,nc72995731,2018-04-13T19:22:49.644Z,"3km ENE of Aromas, CA",quarry blast,0.2,31.61,0.234,14,reviewed,nc,nc
2018-04-05T17:25:21.100Z,35.0528333,-118.3215,-0.91,1.52,ml,7,215,0.06424,0.09,ci,ci37908623,2018-07-27T04:02:04.105Z,"13km W of Mojave, CA",quarry blast,0.91,31.61,0.295,4,reviewed,ci,ci
2018-04-05T22:08:24.780Z,33.0735,-114.9913333,-0.17,1.72,ml,4,251,0.1016,0.11,ci,ci37908847,2018-07-27T02:58:50.186Z,"47km NE of Holtville, CA",quarry blast,1.96,31.61,0.291,3,reviewed,ci,ci
2018-04-06T19:15:15.880Z,34.9921667,-118.1846667,-0.82,1.54,ml,12,72,0.1187,0.2,ci,ci37909727,2018-07-27T03:45:40.892Z,"7km S of Mojave, CA",quarry blast,0.52,31.61,0.259,20,reviewed,ci,ci
2018-04-09T23:35:54.280Z,35.047,-117.6631667,-0.79,1.56,ml,27,61,0.1156,0.14,ci,ci37911847,2018-07-27T02:58:40.106Z,"5km NNW of Boron, CA",quarry blast,0.34,31.61,0.134,41,reviewed,ci,ci
2018-04-18T23:20:21.130Z,35.0336667,-117.6706667,-0.79,1.65,ml,26,59,0.1013,0.13,ci,ci37917695,2018-07-27T03:50:23.256Z,"4km NNW of Boron, CA",quarry blast,0.35,31.61,0.111,27,reviewed,ci,ci
2018-04-19T19:37:40.810Z,39.6063333,-121.5745,-0.37,1.93,md,11,115,0.05605,0.06,nc,nc73001456,2018-04-24T01:37:52.980Z,"10km N of Oroville, CA",quarry blast,0.64,31.61,0.295,10,reviewed,nc,nc
2018-04-19T20:11:34.000Z,38.1168333,-122.1765,-0.03,1.67,md,20,126,0.06335,0.2,nc,nc73001476,2018-04-20T23:29:10.024Z,"5km E of Vallejo, CA",quarry blast,0.63,31.61,0.328,17,reviewed,nc,nc
2018-04-20T16:36:37.600Z,33.843,-117.4911667,-0.53,1.5,ml,43,69,0.04612,0.18,ci,ci37918903,2018-07-27T04:12:33.126Z,"5km SE of Home Gardens, CA",quarry blast,0.26,31.61,0.184,24,reviewed,ci,ci
2018-04-20T19:20:48.690Z,33.843,-117.4861667,-0.5,1.55,ml,57,45,0.04271,0.21,ci,ci37919103,2018-07-27T03:22:59.582Z,"5km SE of Home Gardens, CA",quarry blast,0.25,31.61,0.243,23,reviewed,ci,ci
2018-04-22T23:27:48.150Z,35.0428333,-117.6603333,-0.79,1.88,ml,40,62,0.1121,0.21,ci,ci37920767,2018-07-27T02:56:45.286Z,"5km N of Boron, CA",quarry blast,0.37,31.61,0.175,41,reviewed,ci,ci
2018-04-23T22:36:04.760Z,33.0783333,-115.0006667,-0.2,1.61,ml,9,133,0.1075,0.18,ci,ci37921543,2018-07-27T03:31:05.431Z,"46km NE of Holtville, CA",quarry blast,0.71,31.61,0.166,6,reviewed,ci,ci
2018-04-23T23:28:46.220Z,35.0353333,-117.6776667,-0.82,1.62,ml,29,58,0.1019,0.18,ci,ci37921623,2018-07-27T04:11:37.650Z,"5km NNW of Boron, CA",quarry blast,0.38,31.61,0.087,22,reviewed,ci,ci
2018-04-24T20:19:19.380Z,32.909,-116.9373333,-0.19,1.55,ml,37,103,0.07554,0.29,ci,ci37922511,2018-07-27T02:24:57.110Z,"6km NNW of Lakeside, CA",quarry blast,0.49,31.61,0.133,19,reviewed,ci,ci
2018-04-25T18:51:16.430Z,40.7486667,-122.3045,-0.79,1.65,md,14,61,0.1896,0.25,nc,nc73006216,2018-05-03T23:42:29.735Z,"9km NE of Shasta Lake, CA",quarry blast,0.77,31.61,0.119,13,reviewed,nc,nc
2018-04-25T19:59:35.790Z,37.3395,-122.2306667,-0.27,1.52,md,8,106,0.03866,0.08,nc,nc73006226,2018-04-26T23:07:43.965Z,"5km S of Portola Valley, CA",quarry blast,0.38,31.61,0.078,7,reviewed,nc,nc
2018-04-26T16:27:29.090Z,34.3335,-116.937,-1.39,1.78,ml,49,70,0.07229,0.21,ci,ci37185356,2018-07-27T03:31:33.628Z,"10km NNW of Big Bear Lake, CA",quarry blast,0.28,31.61,0.178,56,reviewed,ci,ci
2018-04-29T23:20:07.940Z,35.0501667,-117.6578333,-0.82,1.66,ml,24,116,0.1197,0.12,ci,ci38160728,2018-07-27T03:30:59.469Z,"6km N of Boron, CA",quarry blast,0.33,31.61,0.125,28,reviewed,ci,ci
2018-04-30T18:10:07.260Z,36.8893333,-121.6225,-0.1,1.55,md,17,114,0.02496,0.1,nc,nc73008801,2018-04-30T23:03:12.914Z,"2km E of Aromas, CA",quarry blast,0.27,31.61,0.403,14,reviewed,nc,nc
2018-05-01T19:09:22.170Z,34.9908333,-118.1901667,-0.98,1.59,ml,7,149,0.1161,0.21,ci,ci38161832,2018-07-27T03:24:31.256Z,"7km SSW of Mojave, CA",quarry blast,0.73,31.61,0.117,5,reviewed,ci,ci
2018-05-02T18:49:31.770Z,35.0455,-117.6571667,-0.79,1.6,ml,24,62,0.1154,0.16,ci,ci38162728,2018-07-27T04:11:35.584Z,"5km N of Boron, CA",quarry blast,0.4,31.61,0.089,27,reviewed,ci,ci
2018-05-02T20:20:33.240Z,35.0526667,-118.3495,-1.01,1.53,ml,35,43,0.06227,0.2,ci,ci38162784,2018-07-27T03:31:45.163Z,"13km SE of Tehachapi, CA",quarry blast,0.33,31.61,0.145,23,reviewed,ci,ci
2018-05-03T19:24:09.930Z,33.8476667,-117.4878333,-0.53,1.57,ml,43,45,0.04669,0.19,ci,ci38163448,2018-07-27T03:01:45.693Z,"5km SE of Home Gardens, CA",quarry blast,0.25,31.61,0.165,24,reviewed,ci,ci
2018-05-03T19:30:45.780Z,34.7415,-116.4251667,-0.84,1.65,ml,12,68,0.1149,0.13,ci,ci38163464,2018-07-27T04:00:24.550Z,"24km W of Ludlow, CA",quarry blast,0.34,31.61,0.176,7,reviewed,ci,ci
2018-05-03T22:12:07.890Z,33.0673333,-114.9851667,-0.16,1.6,ml,8,195,0.09504,0.14,ci,ci38163600,2018-07-27T03:49:07.088Z,"47km NE of Holtville, CA",quarry blast,0.57,31.61,0.176,8,reviewed,ci,ci
2018-05-04T19:37:08.720Z,35.4805,-120.5985,-0.46,1.85,md,45,69,0.1039,0.06,nc,nc73010491,2022-08-08T03:04:20.866Z,"7km E of Atascadero, CA",quarry blast,0.17,31.61,0.132,25,reviewed,nc,nc
2018-05-04T20:05:02.020Z,34.6211667,-117.1295,-1.11,1.71,ml,17,145,0.2136,0.2,ci,ci38164712,2018-07-27T03:57:28.774Z,"14km NNE of Apple Valley, CA",quarry blast,0.74,31.61,0.147,35,reviewed,ci,ci
2018-05-07T18:02:40.240Z,33.072,-115.0055,-0.36,1.71,ml,8,103,0.1021,0.13,ci,ci38167184,2018-07-27T04:14:58.919Z,"45km NE of Holtville, CA",quarry blast,0.45,31.61,0.261,5,reviewed,ci,ci
2018-05-08T19:09:19.400Z,34.9905,-118.1936667,-0.83,1.57,ml,15,57,0.1151,0.23,ci,ci38168632,2018-07-27T02:24:54.565Z,"7km SSW of Mojave, CA",quarry blast,0.51,31.61,0.188,47,reviewed,ci,ci
2018-05-08T21:56:29.600Z,32.553,-117.0501667,-0.33,1.6,ml,28,241,0.115,0.21,ci,ci38168728,2018-07-27T03:27:59.814Z,"1km WNW of San Ysidro, CA",quarry blast,1.58,31.61,0.124,13,reviewed,ci,ci
2018-05-14T23:18:19.590Z,35.0353333,-117.6846667,-0.82,1.73,ml,41,56,0.1012,0.16,ci,ci38173096,2018-07-27T02:37:26.388Z,"5km NW of Boron, CA",quarry blast,0.3,31.61,0.127,24,reviewed,ci,ci
2018-05-16T23:21:01.080Z,35.0455,-117.6638333,-0.79,1.78,ml,20,54,0.114,0.12,ci,ci38174592,2018-07-27T03:33:35.577Z,"5km NNW of Boron, CA",quarry blast,0.31,31.61,0.134,20,reviewed,ci,ci
2018-05-18T19:15:15.460Z,34.9896667,-118.1861667,-0.8,1.79,ml,9,137,0.116,0.21,ci,ci37943855,2018-07-27T03:38:04.565Z,"7km S of Mojave, CA",quarry blast,0.79,31.61,0.079,8,reviewed,ci,ci
2018-05-18T22:14:46.070Z,33.043,-114.9653333,-0.2,1.62,ml,9,92,0.07139,0.19,ci,ci37943959,2018-07-27T04:16:50.212Z,"44km NNW of Los Algodones, B.C., MX",quarry blast,0.76,31.61,0.08,15,reviewed,ci,ci
2018-05-20T23:11:17.820Z,35.032,-117.6828333,-0.82,1.9,ml,45,57,0.09801,0.18,ci,ci37945415,2018-07-27T03:33:27.028Z,"5km NW of Boron, CA",quarry blast,0.32,31.61,0.121,34,reviewed,ci,ci
2018-05-23T20:33:21.240Z,34.3615,-117.0243333,-1.26,1.66,ml,44,44,0.1069,0.15,ci,ci37947975,2018-07-27T03:07:49.740Z,"10km SSW of Lucerne Valley, CA",quarry blast,0.27,31.61,0.169,68,reviewed,ci,ci
2018-05-24T19:42:57.560Z,34.6245,-117.119,-1.37,1.52,ml,18,109,0.2108,0.18,ci,ci37948751,2018-07-27T03:29:52.526Z,"15km NNE of Apple Valley, CA",quarry blast,0.44,31.61,0.129,14,reviewed,ci,ci
2018-05-25T15:46:09.900Z,33.8533333,-117.4913333,-0.48,1.9,ml,72,42,0.05262,0.26,ci,ci37949383,2018-07-27T03:21:01.943Z,"4km SE of Home Gardens, CA",quarry blast,0.28,31.61,0.192,64,reviewed,ci,ci
2018-05-27T23:18:18.590Z,35.0331667,-117.6855,-0.82,1.62,ml,43,57,0.09895,0.17,ci,ci37950863,2018-07-27T02:57:50.038Z,"5km NW of Boron, CA",quarry blast,0.31,31.61,0.126,30,reviewed,ci,ci
2018-05-29T23:25:47.780Z,35.0446667,-117.6651667,-0.79,1.68,ml,28,60,0.1129,0.14,ci,ci37952327,2018-07-27T02:06:19.894Z,"5km NNW of Boron, CA",quarry blast,0.29,31.61,0.176,23,reviewed,ci,ci
2018-05-30T01:30:19.110Z,41.66,-122.211,-1.57,1.65,md,15,106,0.035,0.11,nc,nc73022686,2018-05-30T22:05:58.284Z,"22km SW of Mount Hebron, CA",quarry blast,0.52,31.61,0.347,12,reviewed,nc,nc
2018-06-01T19:12:59.880Z,32.9088333,-116.9363333,-0.19,1.7,ml,50,44,0.07573,0.29,ci,ci37954215,2018-07-27T03:47:54.463Z,"6km NNW of Lakeside, CA",quarry blast,0.42,31.61,0.165,27,reviewed,ci,ci
2018-06-05T16:38:22.240Z,35.0475,-117.6595,-0.79,1.85,ml,29,61,0.1168,0.15,ci,ci37957391,2018-07-27T03:28:01.843Z,"5km N of Boron, CA",quarry blast,0.37,31.61,0.126,27,reviewed,ci,ci
2018-06-07T21:12:41.180Z,33.0791667,-114.9918333,-0.15,1.63,ml,7,203,0.1073,0.07,ci,ci38193072,2018-07-27T04:01:32.915Z,"47km NE of Holtville, CA",quarry blast,0.5,31.61,0.157,8,reviewed,ci,ci
2018-06-11T21:25:00.820Z,32.5176667,-117.0838333,-0.43,1.73,ml,24,280,0.1578,0.18,ci,ci38195920,2018-07-27T02:10:16.056Z,"5km SW of San Ysidro, CA",quarry blast,1.73,31.61,0.159,10,reviewed,ci,ci
2018-06-13T19:00:05.730Z,40.747,-122.3083333,-0.79,1.75,md,11,90,0.1862,0.04,nc,nc73030076,2018-06-14T01:36:16.051Z,"9km NE of Shasta Lake, CA",quarry blast,0.42,31.61,0.171,12,reviewed,nc,nc
2018-06-13T21:38:27.080Z,36.5825,-121.43,-0.39,1.8,md,18,53,0.02667,0.1,nc,nc73030106,2018-06-14T02:11:21.963Z,"8km E of Chualar, CA",quarry blast,0.23,31.61,0.168,9,reviewed,nc,nc
2018-06-18T17:41:37.280Z,34.3276667,-116.9375,-1.45,1.58,ml,36,35,0.06666,0.13,ci,ci38200040,2018-07-27T03:28:19.419Z,"10km NNW of Big Bear Lake, CA",quarry blast,0.21,31.61,0.117,23,reviewed,ci,ci
2018-06-18T18:36:22.600Z,35.0345,-117.6821667,-0.82,1.67,ml,37,57,0.1005,0.15,ci,ci38200064,2018-07-27T04:18:20.594Z,"5km NW of Boron, CA",quarry blast,0.31,31.61,0.093,26,reviewed,ci,ci
2018-06-20T21:15:06.840Z,33.0721667,-114.987,-0.17,1.72,ml,4,249,0.09995,0.05,ci,ci37265762,2018-07-27T03:04:18.970Z,"47km NE of Holtville, CA",quarry blast,1.19,31.61,0.184,3,reviewed,ci,ci
2018-06-22T19:42:06.130Z,40.7481667,-122.3101667,-0.94,1.8,md,12,74,0.1856,0.04,nc,nc73034541,2018-06-23T01:02:53.916Z,"9km NE of Shasta Lake, CA",quarry blast,0.36,31.61,0.1,17,reviewed,nc,nc
2018-06-24T23:11:28.130Z,35.0338333,-117.6851667,-0.82,1.78,ml,52,28,0.09963,0.18,ci,ci37268730,2018-07-27T03:52:16.644Z,"5km NW of Boron, CA",quarry blast,0.25,31.61,0.16,34,reviewed,ci,ci
2018-06-26T17:04:45.040Z,34.9841667,-118.1913333,-0.83,1.51,ml,10,130,0.1095,0.13,ci,ci37270018,2018-07-27T02:09:24.797Z,"8km SSW of Mojave, CA",quarry blast,0.45,31.61,0.026,6,reviewed,ci,ci
2018-06-26T21:14:56.580Z,33.0511667,-114.9815,-0.2,1.97,ml,9,91,0.07878,0.25,ci,ci37270138,2018-07-27T03:44:12.905Z,"45km NNW of Los Algodones, B.C., MX",quarry blast,0.79,31.61,0.034,3,reviewed,ci,ci
2018-07-02T17:07:23.840Z,34.981,-118.1766667,-0.86,1.56,ml,13,122,0.1105,0.16,ci,ci37273586,2018-07-27T03:49:15.265Z,"8km S of Mojave, CA",quarry blast,0.46,31.61,0.128,15,reviewed,ci,ci
2018-07-03T19:00:06.600Z,40.7463333,-122.3085,-0.79,1.7,md,16,73,0.1858,0.07,nc,nc73039801,2018-07-04T00:01:55.352Z,"9km NE of Shasta Lake, CA",quarry blast,0.28,31.61,0.13,15,reviewed,nc,nc
2018-07-06T18:35:20.650Z,36.582,-121.4351667,-0.48,1.9,mh,17,88,0.03042,0.08,nc,nc73040786,2018-07-06T23:36:28.943Z,"8km E of Chualar, CA",quarry blast,0.2,31.61,,0,reviewed,nc,nc
2018-07-09T19:33:27.980Z,34.9918333,-118.2021667,-1.03,1.59,ml,9,114,0.1145,0.17,ci,ci37276674,2018-07-27T04:15:48.508Z,"7km SSW of Mojave, CA",quarry blast,0.63,31.61,0.035,5,reviewed,ci,ci
2018-07-10T19:09:16.270Z,40.7516667,-122.3108333,-0.79,1.7,md,13,74,0.1869,0.04,nc,nc73042786,2018-07-10T23:11:32.058Z,"9km NNE of Shasta Lake, CA",quarry blast,0.33,31.61,0.141,13,reviewed,nc,nc
2018-07-11T19:46:21.520Z,34.9885,-118.1835,-0.86,1.59,ml,11,127,0.1155,0.16,ci,ci38218976,2018-07-27T04:11:50.373Z,"7km S of Mojave, CA",quarry blast,0.54,31.61,0.228,6,reviewed,ci,ci
2018-07-12T16:10:09.370Z,33.8515,-117.4911667,-0.53,1.65,ml,46,72,0.05129,0.21,ci,ci38219768,2018-07-27T02:10:40.709Z,"4km SE of Home Gardens, CA",quarry blast,0.33,31.61,0.136,24,reviewed,ci,ci
2018-07-14T19:05:27.780Z,34.99,-118.1853333,-0.76,1.51,ml,14,99,0.1165,0.17,ci,ci38221608,2018-07-27T03:53:54.590Z,"7km S of Mojave, CA",quarry blast,0.42,31.61,0.111,16,reviewed,ci,ci
2018-07-18T19:11:09.030Z,34.9958333,-118.1856667,-0.83,1.5,ml,20,53,0.122,0.17,ci,ci38224544,2018-07-27T02:05:42.236Z,"6km S of Mojave, CA",quarry blast,0.35,31.61,0.15,24,reviewed,ci,ci
2018-07-19T19:28:55.630Z,32.9071667,-116.9383333,-0.17,1.64,ml,47,37,0.07352,0.31,ci,ci38225440,2018-07-27T04:07:07.945Z,"6km NNW of Lakeside, CA",quarry blast,0.42,31.61,0.188,24,reviewed,ci,ci
2018-07-21T18:06:15.630Z,34.9876667,-118.1811667,-0.83,1.67,ml,24,53,0.1154,0.2,ci,ci38226896,2018-07-23T19:18:53.684Z,"7km S of Mojave, CA",quarry blast,0.37,31.61,0.139,51,reviewed,ci,ci
2018-07-22T23:21:44.740Z,35.0425,-117.6628333,0.29,1.87,ml,27,61,0.1113,0.13,ci,ci38227760,2018-07-27T03:24:51.694Z,"5km NNW of Boron, CA",quarry blast,0.28,31.61,0.194,48,reviewed,ci,ci
2018-07-24T21:12:30.630Z,33.8663333,-117.4935,-0.5,1.52,ml,42,46,0.05699,0.2,ci,ci38229272,2018-07-27T03:59:27.309Z,"3km ESE of Home Gardens, CA",quarry blast,0.31,31.61,0.133,52,reviewed,ci,ci
