site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
BRW,1987,10,1,0,0,0,1987-10-01T00:00:00Z,1987.7479452054797,561358800,347.97,3.12,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1987,11,1,0,0,0,1987-11-01T00:00:00Z,1987.8328767123287,564037200,349.8,1.18,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1987,12,1,0,0,0,1987-12-01T00:00:00Z,1987.9150684931508,566629200,352.9,1.23,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,1,1,0,0,0,1988-01-01T00:00:00Z,1988.0,569307600,355.03,1.21,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,2,1,0,0,0,1988-02-01T00:00:00Z,1988.084699453552,571986000,356.52,0.97,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,3,1,0,0,0,1988-03-01T00:00:00Z,1988.1639344262296,574491600,356.68,0.67,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,4,1,0,0,0,1988-04-01T00:00:00Z,1988.2486338797817,577170000,357.63,0.43,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,5,1,0,0,0,1988-05-01T00:00:00Z,1988.330601092896,579762000,356.88,0.81,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,6,1,0,0,0,1988-06-01T00:00:00Z,1988.415300546448,582440400,355.43,1.19,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,7,1,0,0,0,1988-07-01T00:00:00Z,1988.4972677595629,585032400,348.81,2.15,22,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,8,1,0,0,0,1988-08-01T00:00:00Z,1988.5819672131147,587710800,343.18,1.52,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,9,1,0,0,0,1988-09-01T00:00:00Z,1988.6666666666667,590389200,344.85,1.19,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,10,1,0,0,0,1988-10-01T00:00:00Z,1988.7486338797817,592981200,349.73,1.89,23,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,11,1,0,0,0,1988-11-01T00:00:00Z,1988.8333333333333,595659600,354.63,1.84,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1988,12,1,0,0,0,1988-12-01T00:00:00Z,1988.915300546448,598251600,357.98,1.09,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,1,1,0,0,0,1989-01-01T00:00:00Z,1989.0,600930000,360.84,1.47,13,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,2,1,0,0,0,1989-02-01T00:00:00Z,1989.0849315068492,603608400,358.4,1.94,21,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,3,1,0,0,0,1989-03-01T00:00:00Z,1989.1616438356164,606027600,359.63,1.03,19,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,4,1,0,0,0,1989-04-01T00:00:00Z,1989.2465753424656,608706000,359.86,0.48,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,5,1,0,0,0,1989-05-01T00:00:00Z,1989.3287671232877,611298000,359.47,0.43,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,6,1,0,0,0,1989-06-01T00:00:00Z,1989.4136986301369,613976400,357.79,1.75,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,7,1,0,0,0,1989-07-01T00:00:00Z,1989.495890410959,616568400,350.99,3.09,16,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,8,1,0,0,0,1989-08-01T00:00:00Z,1989.580821917808,619246800,344.47,1.05,21,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,9,1,0,0,0,1989-09-01T00:00:00Z,1989.6657534246576,621925200,346.26,2.27,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,10,1,0,0,0,1989-10-01T00:00:00Z,1989.7479452054797,624517200,351.47,1.33,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,11,1,0,0,0,1989-11-01T00:00:00Z,1989.8328767123287,627195600,355.54,2.26,15,71.323,-156.611,27.46,11.0,16.46,...
BRW,1989,12,1,0,0,0,1989-12-01T00:00:00Z,1989.9150684931508,629787600,358.54,1.07,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,1,1,0,0,0,1990-01-01T00:00:00Z,1990.0,632466000,359.97,0.9,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,2,1,0,0,0,1990-02-01T00:00:00Z,1990.0849315068492,635144400,360.01,0.85,22,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,3,1,0,0,0,1990-03-01T00:00:00Z,1990.1616438356164,637563600,361.43,1.15,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,4,1,0,0,0,1990-04-01T00:00:00Z,1990.2465753424656,640242000,361.14,0.43,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,5,1,0,0,0,1990-05-01T00:00:00Z,1990.3287671232877,642834000,360.62,0.85,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,6,1,0,0,0,1990-06-01T00:00:00Z,1990.4136986301369,645512400,356.98,2.26,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,7,1,0,0,0,1990-07-01T00:00:00Z,1990.495890410959,648104400,350.37,2.9,22,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,8,1,0,0,0,1990-08-01T00:00:00Z,1990.580821917808,650782800,346.13,0.99,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,9,1,0,0,0,1990-09-01T00:00:00Z,1990.6657534246576,653461200,346.61,0.75,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,10,1,0,0,0,1990-10-01T00:00:00Z,1990.7479452054797,656053200,352.22,2.63,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,11,1,0,0,0,1990-11-01T00:00:00Z,1990.8328767123287,658731600,357.14,1.68,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,1990,12,1,0,0,0,1990-12-01T00:00:00Z,1990.9150684931508,661323600,359.28,1.49,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,1,1,0,0,0,1991-01-01T00:00:00Z,1991.0,664002000,361.38,1.48,22,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,2,1,0,0,0,1991-02-01T00:00:00Z,1991.0849315068492,666680400,362.29,2.78,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,3,1,0,0,0,1991-03-01T00:00:00Z,1991.1616438356164,669099600,361.59,0.65,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,4,1,0,0,0,1991-04-01T00:00:00Z,1991.2465753424656,671778000,362.05,0.43,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,5,1,0,0,0,1991-05-01T00:00:00Z,1991.3287671232877,674370000,361.86,0.55,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,6,1,0,0,0,1991-06-01T00:00:00Z,1991.4136986301369,677048400,359.71,1.77,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,7,1,0,0,0,1991-07-01T00:00:00Z,1991.495890410959,679640400,353.69,3.23,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,8,1,0,0,0,1991-08-01T00:00:00Z,1991.580821917808,682318800,347.76,1.19,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,9,1,0,0,0,1991-09-01T00:00:00Z,1991.6657534246576,684997200,348.66,1.71,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,10,1,0,0,0,1991-10-01T00:00:00Z,1991.7479452054797,687589200,355.4,3.57,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,11,1,0,0,0,1991-11-01T00:00:00Z,1991.8328767123287,690267600,358.58,1.29,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1991,12,1,0,0,0,1991-12-01T00:00:00Z,1991.9150684931508,692859600,360.81,1.33,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,1,1,0,0,0,1992-01-01T00:00:00Z,1992.0,695538000,361.75,0.8,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,2,1,0,0,0,1992-02-01T00:00:00Z,1992.084699453552,698216400,362.23,0.83,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,3,1,0,0,0,1992-03-01T00:00:00Z,1992.1639344262296,700722000,362.71,0.41,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,4,1,0,0,0,1992-04-01T00:00:00Z,1992.2486338797817,703400400,362.78,0.32,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,5,1,0,0,0,1992-05-01T00:00:00Z,1992.330601092896,705992400,362.95,0.87,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,6,1,0,0,0,1992-06-01T00:00:00Z,1992.415300546448,708670800,360.57,1.66,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,7,1,0,0,0,1992-07-01T00:00:00Z,1992.4972677595629,711262800,353.21,3.01,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,8,1,0,0,0,1992-08-01T00:00:00Z,1992.5819672131147,713941200,347.29,1.45,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,9,1,0,0,0,1992-09-01T00:00:00Z,1992.6666666666667,716619600,347.98,1.44,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,10,1,0,0,0,1992-10-01T00:00:00Z,1992.7486338797817,719211600,353.93,1.54,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,11,1,0,0,0,1992-11-01T00:00:00Z,1992.8333333333333,721890000,357.55,1.01,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1992,12,1,0,0,0,1992-12-01T00:00:00Z,1992.915300546448,724482000,361.39,1.91,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,1,1,0,0,0,1993-01-01T00:00:00Z,1993.0,727160400,362.6,1.15,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,2,1,0,0,0,1993-02-01T00:00:00Z,1993.0849315068492,729838800,362.06,0.76,16,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,3,1,0,0,0,1993-03-01T00:00:00Z,1993.1616438356164,732258000,363.7,0.0,1,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,4,1,0,0,0,1993-04-01T00:00:00Z,1993.2465753424656,734936400,362.71,0.61,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,5,1,0,0,0,1993-05-01T00:00:00Z,1993.3287671232877,737528400,363.51,0.58,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,6,1,0,0,0,1993-06-01T00:00:00Z,1993.4136986301369,740206800,360.75,1.56,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,7,1,0,0,0,1993-07-01T00:00:00Z,1993.495890410959,742798800,351.9,2.67,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,8,1,0,0,0,1993-08-01T00:00:00Z,1993.580821917808,745477200,348.26,1.19,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,9,1,0,0,0,1993-09-01T00:00:00Z,1993.6657534246576,748155600,349.42,1.62,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,10,1,0,0,0,1993-10-01T00:00:00Z,1993.7479452054797,750747600,353.77,1.69,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,11,1,0,0,0,1993-11-01T00:00:00Z,1993.8328767123287,753426000,358.8,1.42,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1993,12,1,0,0,0,1993-12-01T00:00:00Z,1993.9150684931508,756018000,360.62,0.98,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,1,1,0,0,0,1994-01-01T00:00:00Z,1994.0,758696400,362.28,0.86,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,2,1,0,0,0,1994-02-01T00:00:00Z,1994.0849315068492,761374800,364.2,2.1,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,3,1,0,0,0,1994-03-01T00:00:00Z,1994.1616438356164,763794000,365.34,0.68,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,4,1,0,0,0,1994-04-01T00:00:00Z,1994.2465753424656,766472400,364.6,0.22,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,5,1,0,0,0,1994-05-01T00:00:00Z,1994.3287671232877,769064400,364.39,0.4,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,6,1,0,0,0,1994-06-01T00:00:00Z,1994.4136986301369,771742800,362.96,1.81,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,7,1,0,0,0,1994-07-01T00:00:00Z,1994.495890410959,774334800,355.17,2.94,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,8,1,0,0,0,1994-08-01T00:00:00Z,1994.580821917808,777013200,349.45,1.31,19,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,9,1,0,0,0,1994-09-01T00:00:00Z,1994.6657534246576,779691600,350.87,1.4,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,10,1,0,0,0,1994-10-01T00:00:00Z,1994.7479452054797,782283600,357.01,2.11,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,11,1,0,0,0,1994-11-01T00:00:00Z,1994.8328767123287,784962000,361.02,1.86,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1994,12,1,0,0,0,1994-12-01T00:00:00Z,1994.9150684931508,787554000,364.63,0.99,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,1,1,0,0,0,1995-01-01T00:00:00Z,1995.0,790232400,365.01,1.66,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,2,1,0,0,0,1995-02-01T00:00:00Z,1995.0849315068492,792910800,366.5,0.97,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,3,1,0,0,0,1995-03-01T00:00:00Z,1995.1616438356164,795330000,366.58,0.72,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,4,1,0,0,0,1995-04-01T00:00:00Z,1995.2465753424656,798008400,367.0,0.29,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,5,1,0,0,0,1995-05-01T00:00:00Z,1995.3287671232877,800600400,366.1,0.4,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,6,1,0,0,0,1995-06-01T00:00:00Z,1995.4136986301369,803278800,364.29,0.73,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,7,1,0,0,0,1995-07-01T00:00:00Z,1995.495890410959,805870800,356.93,1.81,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,8,1,0,0,0,1995-08-01T00:00:00Z,1995.580821917808,808549200,351.79,0.93,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,9,1,0,0,0,1995-09-01T00:00:00Z,1995.6657534246576,811227600,354.87,3.9,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,10,1,0,0,0,1995-10-01T00:00:00Z,1995.7479452054797,813819600,358.57,2.76,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,11,1,0,0,0,1995-11-01T00:00:00Z,1995.8328767123287,816498000,364.36,1.87,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1995,12,1,0,0,0,1995-12-01T00:00:00Z,1995.9150684931508,819090000,367.42,1.9,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,1,1,0,0,0,1996-01-01T00:00:00Z,1996.0,821768400,366.92,1.24,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,2,1,0,0,0,1996-02-01T00:00:00Z,1996.084699453552,824446800,367.82,1.06,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,3,1,0,0,0,1996-03-01T00:00:00Z,1996.1639344262296,826952400,368.0,0.33,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,4,1,0,0,0,1996-04-01T00:00:00Z,1996.2486338797817,829630800,368.31,0.31,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,5,1,0,0,0,1996-05-01T00:00:00Z,1996.330601092896,832222800,369.36,0.99,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,6,1,0,0,0,1996-06-01T00:00:00Z,1996.415300546448,834901200,367.37,1.21,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,7,1,0,0,0,1996-07-01T00:00:00Z,1996.4972677595629,837493200,361.23,2.0,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,8,1,0,0,0,1996-08-01T00:00:00Z,1996.5819672131147,840171600,355.66,1.42,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,9,1,0,0,0,1996-09-01T00:00:00Z,1996.6666666666667,842850000,354.47,1.46,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,10,1,0,0,0,1996-10-01T00:00:00Z,1996.7486338797817,845442000,361.18,2.07,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,11,1,0,0,0,1996-11-01T00:00:00Z,1996.8333333333333,848120400,364.44,1.6,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1996,12,1,0,0,0,1996-12-01T00:00:00Z,1996.915300546448,850712400,366.93,1.18,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,1,1,0,0,0,1997-01-01T00:00:00Z,1997.0,853390800,369.42,1.89,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,2,1,0,0,0,1997-02-01T00:00:00Z,1997.0849315068492,856069200,369.4,0.9,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,3,1,0,0,0,1997-03-01T00:00:00Z,1997.1616438356164,858488400,368.98,0.63,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,4,1,0,0,0,1997-04-01T00:00:00Z,1997.2465753424656,861166800,369.72,0.56,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,5,1,0,0,0,1997-05-01T00:00:00Z,1997.3287671232877,863758800,369.68,0.49,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,6,1,0,0,0,1997-06-01T00:00:00Z,1997.4136986301369,866437200,367.25,2.47,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,7,1,0,0,0,1997-07-01T00:00:00Z,1997.495890410959,869029200,359.87,2.89,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,8,1,0,0,0,1997-08-01T00:00:00Z,1997.580821917808,871707600,354.0,0.45,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,9,1,0,0,0,1997-09-01T00:00:00Z,1997.6657534246576,874386000,356.96,1.77,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,10,1,0,0,0,1997-10-01T00:00:00Z,1997.7479452054797,876978000,361.96,1.82,23,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,11,1,0,0,0,1997-11-01T00:00:00Z,1997.8328767123287,879656400,367.09,1.42,17,71.323,-156.611,27.46,11.0,16.46,...
BRW,1997,12,1,0,0,0,1997-12-01T00:00:00Z,1997.9150684931508,882248400,368.36,1.37,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,1,1,0,0,0,1998-01-01T00:00:00Z,1998.0,884926800,369.83,0.72,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,2,1,0,0,0,1998-02-01T00:00:00Z,1998.0849315068492,887605200,370.84,0.81,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,3,1,0,0,0,1998-03-01T00:00:00Z,1998.1616438356164,890024400,371.0,0.67,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,4,1,0,0,0,1998-04-01T00:00:00Z,1998.2465753424656,892702800,371.73,0.56,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,5,1,0,0,0,1998-05-01T00:00:00Z,1998.3287671232877,895294800,371.77,0.56,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,6,1,0,0,0,1998-06-01T00:00:00Z,1998.4136986301369,897973200,369.58,1.48,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,7,1,0,0,0,1998-07-01T00:00:00Z,1998.495890410959,900565200,362.68,2.18,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,8,1,0,0,0,1998-08-01T00:00:00Z,1998.580821917808,903243600,357.37,1.03,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,9,1,0,0,0,1998-09-01T00:00:00Z,1998.6657534246576,905922000,360.76,2.65,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,10,1,0,0,0,1998-10-01T00:00:00Z,1998.7479452054797,908514000,365.83,1.75,23,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,11,1,0,0,0,1998-11-01T00:00:00Z,1998.8328767123287,911192400,369.75,0.89,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1998,12,1,0,0,0,1998-12-01T00:00:00Z,1998.9150684931508,913784400,373.4,1.41,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,1,1,0,0,0,1999-01-01T00:00:00Z,1999.0,916462800,374.44,0.94,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,2,1,0,0,0,1999-02-01T00:00:00Z,1999.0849315068492,919141200,374.0,0.54,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,3,1,0,0,0,1999-03-01T00:00:00Z,1999.1616438356164,921560400,374.45,0.42,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,4,1,0,0,0,1999-04-01T00:00:00Z,1999.2465753424656,924238800,375.02,0.31,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,5,1,0,0,0,1999-05-01T00:00:00Z,1999.3287671232877,926830800,375.29,0.37,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,6,1,0,0,0,1999-06-01T00:00:00Z,1999.4136986301369,929509200,372.7,1.57,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,7,1,0,0,0,1999-07-01T00:00:00Z,1999.495890410959,932101200,363.05,2.12,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,8,1,0,0,0,1999-08-01T00:00:00Z,1999.580821917808,934779600,357.76,1.12,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,9,1,0,0,0,1999-09-01T00:00:00Z,1999.6657534246576,937458000,360.01,1.54,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,10,1,0,0,0,1999-10-01T00:00:00Z,1999.7479452054797,940050000,365.29,1.87,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,11,1,0,0,0,1999-11-01T00:00:00Z,1999.8328767123287,942728400,370.76,1.28,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,1999,12,1,0,0,0,1999-12-01T00:00:00Z,1999.9150684931508,945320400,373.01,1.49,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,1,1,0,0,0,2000-01-01T00:00:00Z,2000.0,947998800,375.27,1.23,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,2,1,0,0,0,2000-02-01T00:00:00Z,2000.084699453552,950677200,376.89,0.93,23,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,3,1,0,0,0,2000-03-01T00:00:00Z,2000.1639344262296,953182800,374.96,0.56,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,4,1,0,0,0,2000-04-01T00:00:00Z,2000.2486338797817,955861200,375.82,0.48,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,5,1,0,0,0,2000-05-01T00:00:00Z,2000.330601092896,958453200,376.37,0.51,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,6,1,0,0,0,2000-06-01T00:00:00Z,2000.415300546448,961131600,372.84,2.78,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,7,1,0,0,0,2000-07-01T00:00:00Z,2000.4972677595629,963723600,365.93,3.39,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,8,1,0,0,0,2000-08-01T00:00:00Z,2000.5819672131147,966402000,360.94,0.88,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,9,1,0,0,0,2000-09-01T00:00:00Z,2000.6666666666667,969080400,363.46,1.86,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,10,1,0,0,0,2000-10-01T00:00:00Z,2000.7486338797817,971672400,368.85,2.05,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,11,1,0,0,0,2000-11-01T00:00:00Z,2000.8333333333333,974350800,371.61,1.58,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,2000,12,1,0,0,0,2000-12-01T00:00:00Z,2000.915300546448,976942800,373.34,1.51,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,1,1,0,0,0,2001-01-01T00:00:00Z,2001.0,979621200,376.05,1.53,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,2,1,0,0,0,2001-02-01T00:00:00Z,2001.0849315068492,982299600,376.96,0.63,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,3,1,0,0,0,2001-03-01T00:00:00Z,2001.1616438356164,984718800,376.68,0.41,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,4,1,0,0,0,2001-04-01T00:00:00Z,2001.2465753424656,987397200,377.88,0.61,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,5,1,0,0,0,2001-05-01T00:00:00Z,2001.3287671232877,989989200,377.79,0.46,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,6,1,0,0,0,2001-06-01T00:00:00Z,2001.4136986301369,992667600,375.27,2.49,28,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,7,1,0,0,0,2001-07-01T00:00:00Z,2001.495890410959,995259600,368.58,2.46,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,8,1,0,0,0,2001-08-01T00:00:00Z,2001.580821917808,997938000,361.48,1.3,26,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,9,1,0,0,0,2001-09-01T00:00:00Z,2001.6657534246576,1000616400,363.91,1.87,24,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,10,1,0,0,0,2001-10-01T00:00:00Z,2001.7479452054797,1003208400,368.67,1.59,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,11,1,0,0,0,2001-11-01T00:00:00Z,2001.8328767123287,1005886800,374.27,1.49,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,2001,12,1,0,0,0,2001-12-01T00:00:00Z,2001.9150684931508,1008478800,376.5,0.98,31,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,1,1,0,0,0,2002-01-01T00:00:00Z,2002.0,1011157200,378.49,1.44,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,2,1,0,0,0,2002-02-01T00:00:00Z,2002.0849315068492,1013835600,377.9,0.75,25,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,3,1,0,0,0,2002-03-01T00:00:00Z,2002.1616438356164,1016254800,378.59,0.54,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,4,1,0,0,0,2002-04-01T00:00:00Z,2002.2465753424656,1018933200,379.42,0.28,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,5,1,0,0,0,2002-05-01T00:00:00Z,2002.3287671232877,1021525200,379.51,0.68,27,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,6,1,0,0,0,2002-06-01T00:00:00Z,2002.4136986301369,1024203600,376.17,1.64,30,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,7,1,0,0,0,2002-07-01T00:00:00Z,2002.495890410959,1026795600,369.76,3.8,29,71.323,-156.611,27.46,11.0,16.46,...
BRW,2002,8,1,0,0,0,2002-08-01T00:00:00Z,2002.580821917808,1029474000,363.1,1.35,28,71.323,-156.611,27.46,11.0,16.46,...
